Vessel,From_Port,To_Port,Distance_NM,Speed_kn,Sailing_Days
GOLDEN ASCENT,Vancouver_Canada,Mangalore_India,9733.19,11.8,34.37
GOLDEN ASCENT,Vancouver_Canada,Gwangyang_South Korea,4560.94,11.8,16.11
GOLDEN ASCENT,Vancouver_Canada,Teluk Rubiah_Malaysia,9625.02,11.8,33.99
GOLDEN ASCENT,Vancouver_Canada,Paradip_India,9045.75,11.8,31.94
GOLDEN ASCENT,Vancouver_Canada,Map Ta Phut_Thailand,8979.21,11.8,31.71
GOLDEN ASCENT,Vancouver_Canada,Rotterdam_Netherlands,8711.22,11.8,30.76
GOLDEN ASCENT,Vancouver_Canada,Xiamen_China,5263.68,11.8,18.59
GOLDEN ASCENT,Vancouver_Canada,Kandla_India,9772.29,11.8,34.51
GOLDEN ASCENT,Vancouver_Canada,Port Talbot_Wales,5606.8,11.8,19.8
GOLDEN ASCENT,Vancouver_Canada,Mundra_India,10028.64,11.8,35.41
GOLDEN ASCENT,Vancouver_Canada,Jubail_Saudi Arabia,8692.22,11.8,30.69
GOLDEN ASCENT,Vancouver_Canada,Itaguaí_Brazil,8455.58,11.8,29.86
GOLDEN ASCENT,Vancouver_Canada,Jingtang_China,5337.66,11.8,18.85
GOLDEN ASCENT,Vancouver_Canada,Lianyungang_China,5063.85,11.8,17.88
GOLDEN ASCENT,Vancouver_Canada,Krishnapatnam_India,8260.25,11.8,29.17
GOLDEN ASCENT,Kamsar_Guinea,Port Hedland_Australia,11329.31,11.8,40.0
GOLDEN ASCENT,Kamsar_Guinea,Tubarao_Brazil,3314.3,11.8,11.7
GOLDEN ASCENT,Kamsar_Guinea,Qingdao_China,11614.72,11.8,41.01
GOLDEN ASCENT,Kamsar_Guinea,Caofeidian_China,11120.08,11.8,39.27
GOLDEN ASCENT,Kamsar_Guinea,Tianjin_China,11854.27,11.8,41.86
GOLDEN ASCENT,Kamsar_Guinea,Vizag_India,8455.2,11.8,29.86
GOLDEN ASCENT,Kamsar_Guinea,Fangcheng_China,10129.0,11.8,35.77
GOLDEN ASCENT,Kamsar_Guinea,Mangalore_India,7385.41,11.8,26.08
GOLDEN ASCENT,Kamsar_Guinea,Gwangyang_South Korea,10303.94,11.8,36.38
GOLDEN ASCENT,Kamsar_Guinea,Teluk Rubiah_Malaysia,9632.65,11.8,34.01
GOLDEN ASCENT,Kamsar_Guinea,Paradip_India,8187.4,11.8,28.91
GOLDEN ASCENT,Kamsar_Guinea,Map Ta Phut_Thailand,9484.41,11.8,33.49
GOLDEN ASCENT,Kamsar_Guinea,Rotterdam_Netherlands,3718.64,11.8,13.13
GOLDEN ASCENT,Kamsar_Guinea,Xiamen_China,10304.48,11.8,36.39
GOLDEN ASCENT,Kamsar_Guinea,Kandla_India,6880.84,11.8,24.3
GOLDEN ASCENT,Kamsar_Guinea,Port Talbot_Wales,3533.18,11.8,12.48
GOLDEN ASCENT,Kamsar_Guinea,Mundra_India,6844.87,11.8,24.17
GOLDEN ASCENT,Kamsar_Guinea,Jubail_Saudi Arabia,5299.3,11.8,18.71
GOLDEN ASCENT,Kamsar_Guinea,Itaguaí_Brazil,3667.27,11.8,12.95
GOLDEN ASCENT,Kamsar_Guinea,Jingtang_China,12019.35,11.8,42.44
GOLDEN ASCENT,Kamsar_Guinea,Lianyungang_China,9885.23,11.8,34.91
GOLDEN ASCENT,Kamsar_Guinea,Krishnapatnam_India,7786.53,11.8,27.49
GOLDEN ASCENT,Port Hedland_Australia,Tubarao_Brazil,11300.54,11.8,39.9
GOLDEN ASCENT,Port Hedland_Australia,Qingdao_China,3492.58,11.8,12.33
GOLDEN ASCENT,Port Hedland_Australia,Caofeidian_China,3788.51,11.8,13.38
GOLDEN ASCENT,Port Hedland_Australia,Tianjin_China,3985.8,11.8,14.07
GOLDEN ASCENT,Port Hedland_Australia,Vizag_India,4327.04,11.8,15.28
GOLDEN ASCENT,Port Hedland_Australia,Fangcheng_China,2842.74,11.8,10.04
GOLDEN ASCENT,Port Hedland_Australia,Mangalore_India,4570.22,11.8,16.14
GOLDEN ASCENT,Port Hedland_Australia,Gwangyang_South Korea,3633.0,11.8,12.83
GOLDEN ASCENT,Port Hedland_Australia,Teluk Rubiah_Malaysia,2538.05,11.8,8.96
GOLDEN ASCENT,Port Hedland_Australia,Paradip_India,2980.8,11.8,10.53
GOLDEN ASCENT,Port Hedland_Australia,Map Ta Phut_Thailand,3124.28,11.8,11.03
GOLDEN ASCENT,Port Hedland_Australia,Rotterdam_Netherlands,10158.86,11.8,35.87
GOLDEN ASCENT,Port Hedland_Australia,Xiamen_China,2806.75,11.8,9.91
GOLDEN ASCENT,Port Hedland_Australia,Kandla_India,5385.93,11.8,19.02
GOLDEN ASCENT,Port Hedland_Australia,Port Talbot_Wales,10570.05,11.8,37.32
GOLDEN ASCENT,Port Hedland_Australia,Mundra_India,5406.14,11.8,19.09
GOLDEN ASCENT,Port Hedland_Australia,Jubail_Saudi Arabia,6877.94,11.8,24.29
GOLDEN ASCENT,Port Hedland_Australia,Itaguaí_Brazil,11221.22,11.8,39.62
GOLDEN ASCENT,Port Hedland_Australia,Jingtang_China,3584.64,11.8,12.66
GOLDEN ASCENT,Port Hedland_Australia,Lianyungang_China,3545.52,11.8,12.52
GOLDEN ASCENT,Port Hedland_Australia,Krishnapatnam_India,2916.5,11.8,10.3
GOLDEN ASCENT,Tubarao_Brazil,Qingdao_China,10480.4,11.8,37.01
GOLDEN ASCENT,Tubarao_Brazil,Caofeidian_China,11214.72,11.8,39.6
GOLDEN ASCENT,Tubarao_Brazil,Tianjin_China,12890.75,11.8,45.52
GOLDEN ASCENT,Tubarao_Brazil,Vizag_India,10654.01,11.8,37.62
GOLDEN ASCENT,Tubarao_Brazil,Fangcheng_China,10191.84,11.8,35.99
GOLDEN ASCENT,Tubarao_Brazil,Mangalore_India,9895.96,11.8,34.94
GOLDEN ASCENT,Tubarao_Brazil,Gwangyang_South Korea,13609.77,11.8,48.06
GOLDEN ASCENT,Tubarao_Brazil,Teluk Rubiah_Malaysia,11654.83,11.8,41.15
GOLDEN ASCENT,Tubarao_Brazil,Paradip_India,10965.74,11.8,38.72
GOLDEN ASCENT,Tubarao_Brazil,Map Ta Phut_Thailand,11961.13,11.8,42.24
GOLDEN ASCENT,Tubarao_Brazil,Rotterdam_Netherlands,5161.33,11.8,18.23
GOLDEN ASCENT,Tubarao_Brazil,Xiamen_China,10765.65,11.8,38.01
GOLDEN ASCENT,Tubarao_Brazil,Kandla_India,9745.46,11.8,34.41
GOLDEN ASCENT,Tubarao_Brazil,Port Talbot_Wales,4836.84,11.8,17.08
GOLDEN ASCENT,Tubarao_Brazil,Mundra_India,9704.32,11.8,34.27
GOLDEN ASCENT,Tubarao_Brazil,Jubail_Saudi Arabia,8049.72,11.8,28.42
GOLDEN ASCENT,Tubarao_Brazil,Itaguaí_Brazil,358.36,11.8,1.27
GOLDEN ASCENT,Tubarao_Brazil,Jingtang_China,11650.33,11.8,41.14
GOLDEN ASCENT,Tubarao_Brazil,Lianyungang_China,10718.5,11.8,37.85
GOLDEN ASCENT,Tubarao_Brazil,Krishnapatnam_India,7761.6,11.8,27.41
GOLDEN ASCENT,Qingdao_China,Caofeidian_China,278.65,11.8,0.98
GOLDEN ASCENT,Qingdao_China,Tianjin_China,304.26,11.8,1.07
GOLDEN ASCENT,Qingdao_China,Vizag_India,3156.62,11.8,11.15
GOLDEN ASCENT,Qingdao_China,Fangcheng_China,1501.69,11.8,5.3
GOLDEN ASCENT,Qingdao_China,Mangalore_India,3940.36,11.8,13.91
GOLDEN ASCENT,Qingdao_China,Gwangyang_South Korea,508.54,11.8,1.8
GOLDEN ASCENT,Qingdao_China,Teluk Rubiah_Malaysia,2692.8,11.8,9.51
GOLDEN ASCENT,Qingdao_China,Paradip_India,2806.81,11.8,9.91
GOLDEN ASCENT,Qingdao_China,Map Ta Phut_Thailand,2447.06,11.8,8.64
GOLDEN ASCENT,Qingdao_China,Rotterdam_Netherlands,6381.96,11.8,22.54
GOLDEN ASCENT,Qingdao_China,Xiamen_China,986.13,11.8,3.48
GOLDEN ASCENT,Qingdao_China,Kandla_India,3784.14,11.8,13.36
GOLDEN ASCENT,Qingdao_China,Port Talbot_Wales,6696.68,11.8,23.65
GOLDEN ASCENT,Qingdao_China,Mundra_India,3825.69,11.8,13.51
GOLDEN ASCENT,Qingdao_China,Jubail_Saudi Arabia,5014.2,11.8,17.71
GOLDEN ASCENT,Qingdao_China,Itaguaí_Brazil,11370.96,11.8,40.15
GOLDEN ASCENT,Qingdao_China,Jingtang_China,289.2,11.8,1.02
GOLDEN ASCENT,Qingdao_China,Lianyungang_China,130.17,11.8,0.46
GOLDEN ASCENT,Qingdao_China,Krishnapatnam_India,3532.96,11.8,12.48
GOLDEN ASCENT,Caofeidian_China,Tianjin_China,49.44,11.8,0.17
GOLDEN ASCENT,Caofeidian_China,Vizag_India,3131.34,11.8,11.06
GOLDEN ASCENT,Caofeidian_China,Fangcheng_China,1635.32,11.8,5.77
GOLDEN ASCENT,Caofeidian_China,Mangalore_India,3904.26,11.8,13.79
GOLDEN ASCENT,Caofeidian_China,Gwangyang_South Korea,707.72,11.8,2.5
GOLDEN ASCENT,Caofeidian_China,Teluk Rubiah_Malaysia,3106.48,11.8,10.97
GOLDEN ASCENT,Caofeidian_China,Paradip_India,2781.98,11.8,9.82
GOLDEN ASCENT,Caofeidian_China,Map Ta Phut_Thailand,2563.49,11.8,9.05
GOLDEN ASCENT,Caofeidian_China,Rotterdam_Netherlands,6106.14,11.8,21.56
GOLDEN ASCENT,Caofeidian_China,Xiamen_China,1220.12,11.8,4.31
GOLDEN ASCENT,Caofeidian_China,Kandla_India,5591.36,11.8,19.74
GOLDEN ASCENT,Caofeidian_China,Port Talbot_Wales,6419.04,11.8,22.67
GOLDEN ASCENT,Caofeidian_China,Mundra_India,3718.17,11.8,13.13
GOLDEN ASCENT,Caofeidian_China,Jubail_Saudi Arabia,4839.34,11.8,17.09
GOLDEN ASCENT,Caofeidian_China,Itaguaí_Brazil,11328.57,11.8,40.0
GOLDEN ASCENT,Caofeidian_China,Jingtang_China,18.92,11.8,0.07
GOLDEN ASCENT,Caofeidian_China,Lianyungang_China,363.4,11.8,1.28
GOLDEN ASCENT,Caofeidian_China,Krishnapatnam_India,3512.96,11.8,12.4
GOLDEN ASCENT,Tianjin_China,Vizag_India,4129.65,11.8,14.58
GOLDEN ASCENT,Tianjin_China,Fangcheng_China,1611.01,11.8,5.69
GOLDEN ASCENT,Tianjin_China,Mangalore_India,3858.15,11.8,13.62
GOLDEN ASCENT,Tianjin_China,Gwangyang_South Korea,752.03,11.8,2.66
GOLDEN ASCENT,Tianjin_China,Teluk Rubiah_Malaysia,2969.17,11.8,10.48
GOLDEN ASCENT,Tianjin_China,Paradip_India,4542.3,11.8,16.04
GOLDEN ASCENT,Tianjin_China,Map Ta Phut_Thailand,2534.88,11.8,8.95
GOLDEN ASCENT,Tianjin_China,Rotterdam_Netherlands,11133.0,11.8,39.31
GOLDEN ASCENT,Tianjin_China,Xiamen_China,1219.14,11.8,4.3
GOLDEN ASCENT,Tianjin_China,Kandla_India,3627.91,11.8,12.81
GOLDEN ASCENT,Tianjin_China,Port Talbot_Wales,6392.99,11.8,22.57
GOLDEN ASCENT,Tianjin_China,Mundra_India,3668.99,11.8,12.96
GOLDEN ASCENT,Tianjin_China,Jubail_Saudi Arabia,4790.83,11.8,16.92
GOLDEN ASCENT,Tianjin_China,Itaguaí_Brazil,11373.12,11.8,40.16
GOLDEN ASCENT,Tianjin_China,Jingtang_China,82.82,11.8,0.29
GOLDEN ASCENT,Tianjin_China,Lianyungang_China,374.38,11.8,1.32
GOLDEN ASCENT,Tianjin_China,Krishnapatnam_India,3468.08,11.8,12.25
GOLDEN ASCENT,Vizag_India,Fangcheng_China,2014.3,11.8,7.11
GOLDEN ASCENT,Vizag_India,Mangalore_India,789.08,11.8,2.79
GOLDEN ASCENT,Vizag_India,Gwangyang_South Korea,3611.62,11.8,12.75
GOLDEN ASCENT,Vizag_India,Teluk Rubiah_Malaysia,1827.88,11.8,6.45
GOLDEN ASCENT,Vizag_India,Paradip_India,248.46,11.8,0.88
GOLDEN ASCENT,Vizag_India,Map Ta Phut_Thailand,1513.98,11.8,5.35
GOLDEN ASCENT,Vizag_India,Rotterdam_Netherlands,5840.39,11.8,20.62
GOLDEN ASCENT,Vizag_India,Xiamen_China,2784.31,11.8,9.83
GOLDEN ASCENT,Vizag_India,Kandla_India,1118.35,11.8,3.95
GOLDEN ASCENT,Vizag_India,Port Talbot_Wales,6253.19,11.8,22.08
GOLDEN ASCENT,Vizag_India,Mundra_India,1148.95,11.8,4.06
GOLDEN ASCENT,Vizag_India,Jubail_Saudi Arabia,2893.44,11.8,10.22
GOLDEN ASCENT,Vizag_India,Itaguaí_Brazil,10956.11,11.8,38.69
GOLDEN ASCENT,Vizag_India,Jingtang_China,3146.8,11.8,11.11
GOLDEN ASCENT,Vizag_India,Lianyungang_China,4064.24,11.8,14.35
GOLDEN ASCENT,Vizag_India,Krishnapatnam_India,383.83,11.8,1.36
GOLDEN ASCENT,Fangcheng_China,Mangalore_India,2780.8,11.8,9.82
GOLDEN ASCENT,Fangcheng_China,Gwangyang_South Korea,1809.86,11.8,6.39
GOLDEN ASCENT,Fangcheng_China,Teluk Rubiah_Malaysia,1722.0,11.8,6.08
GOLDEN ASCENT,Fangcheng_China,Paradip_India,1704.09,11.8,6.02
GOLDEN ASCENT,Fangcheng_China,Map Ta Phut_Thailand,948.11,11.8,3.35
GOLDEN ASCENT,Fangcheng_China,Rotterdam_Netherlands,6845.91,11.8,24.17
GOLDEN ASCENT,Fangcheng_China,Xiamen_China,789.98,11.8,2.79
GOLDEN ASCENT,Fangcheng_China,Kandla_India,2960.94,11.8,10.46
GOLDEN ASCENT,Fangcheng_China,Port Talbot_Wales,7225.35,11.8,25.51
GOLDEN ASCENT,Fangcheng_China,Mundra_India,4160.19,11.8,14.69
GOLDEN ASCENT,Fangcheng_China,Jubail_Saudi Arabia,5177.52,11.8,18.28
GOLDEN ASCENT,Fangcheng_China,Itaguaí_Brazil,10310.16,11.8,36.41
GOLDEN ASCENT,Fangcheng_China,Jingtang_China,1654.25,11.8,5.84
GOLDEN ASCENT,Fangcheng_China,Lianyungang_China,1372.53,11.8,4.85
GOLDEN ASCENT,Fangcheng_China,Krishnapatnam_India,2337.75,11.8,8.25
GOLDEN ASCENT,Mangalore_India,Gwangyang_South Korea,4399.69,11.8,15.54
GOLDEN ASCENT,Mangalore_India,Teluk Rubiah_Malaysia,2261.56,11.8,7.99
GOLDEN ASCENT,Mangalore_India,Paradip_India,1135.91,11.8,4.01
GOLDEN ASCENT,Mangalore_India,Map Ta Phut_Thailand,2155.35,11.8,7.61
GOLDEN ASCENT,Mangalore_India,Rotterdam_Netherlands,6434.01,11.8,22.72
GOLDEN ASCENT,Mangalore_India,Xiamen_China,3560.49,11.8,12.57
GOLDEN ASCENT,Mangalore_India,Kandla_India,927.22,11.8,3.27
GOLDEN ASCENT,Mangalore_India,Port Talbot_Wales,6125.81,11.8,21.63
GOLDEN ASCENT,Mangalore_India,Mundra_India,929.52,11.8,3.28
GOLDEN ASCENT,Mangalore_India,Jubail_Saudi Arabia,2309.23,11.8,8.15
GOLDEN ASCENT,Mangalore_India,Itaguaí_Brazil,10188.0,11.8,35.97
GOLDEN ASCENT,Mangalore_India,Jingtang_China,3919.16,11.8,13.84
GOLDEN ASCENT,Mangalore_India,Lianyungang_China,3841.49,11.8,13.56
GOLDEN ASCENT,Mangalore_India,Krishnapatnam_India,444.77,11.8,1.57
GOLDEN ASCENT,Gwangyang_South Korea,Teluk Rubiah_Malaysia,3333.09,11.8,11.77
GOLDEN ASCENT,Gwangyang_South Korea,Paradip_India,3263.79,11.8,11.52
GOLDEN ASCENT,Gwangyang_South Korea,Map Ta Phut_Thailand,2750.35,11.8,9.71
GOLDEN ASCENT,Gwangyang_South Korea,Rotterdam_Netherlands,6736.22,11.8,23.79
GOLDEN ASCENT,Gwangyang_South Korea,Xiamen_China,1119.15,11.8,3.95
GOLDEN ASCENT,Gwangyang_South Korea,Kandla_India,4283.55,11.8,15.13
GOLDEN ASCENT,Gwangyang_South Korea,Port Talbot_Wales,7028.8,11.8,24.82
GOLDEN ASCENT,Gwangyang_South Korea,Mundra_India,5278.26,11.8,18.64
GOLDEN ASCENT,Gwangyang_South Korea,Jubail_Saudi Arabia,5521.52,11.8,19.5
GOLDEN ASCENT,Gwangyang_South Korea,Itaguaí_Brazil,13947.02,11.8,49.25
GOLDEN ASCENT,Gwangyang_South Korea,Jingtang_China,706.79,11.8,2.5
GOLDEN ASCENT,Gwangyang_South Korea,Lianyungang_China,458.81,11.8,1.62
GOLDEN ASCENT,Gwangyang_South Korea,Krishnapatnam_India,3981.56,11.8,14.06
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Paradip_India,1769.87,11.8,6.25
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Map Ta Phut_Thailand,714.78,11.8,2.52
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Rotterdam_Netherlands,7623.66,11.8,26.92
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Xiamen_China,2218.09,11.8,7.83
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Kandla_India,2933.8,11.8,10.36
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Port Talbot_Wales,8033.8,11.8,28.37
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Mundra_India,2960.51,11.8,10.45
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Jubail_Saudi Arabia,4509.85,11.8,15.92
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Itaguaí_Brazil,11840.55,11.8,41.81
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Jingtang_China,3118.96,11.8,11.01
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Lianyungang_China,2957.46,11.8,10.44
GOLDEN ASCENT,Teluk Rubiah_Malaysia,Krishnapatnam_India,1897.37,11.8,6.7
GOLDEN ASCENT,Paradip_India,Map Ta Phut_Thailand,1329.57,11.8,4.69
GOLDEN ASCENT,Paradip_India,Rotterdam_Netherlands,5854.16,11.8,20.67
GOLDEN ASCENT,Paradip_India,Xiamen_China,2460.05,11.8,8.69
GOLDEN ASCENT,Paradip_India,Kandla_India,2332.74,11.8,8.24
GOLDEN ASCENT,Paradip_India,Port Talbot_Wales,6264.74,11.8,22.12
GOLDEN ASCENT,Paradip_India,Mundra_India,1343.32,11.8,4.74
GOLDEN ASCENT,Paradip_India,Jubail_Saudi Arabia,2896.44,11.8,10.23
GOLDEN ASCENT,Paradip_India,Itaguaí_Brazil,8399.58,11.8,29.66
GOLDEN ASCENT,Paradip_India,Jingtang_China,4434.56,11.8,15.66
GOLDEN ASCENT,Paradip_India,Lianyungang_China,4003.0,11.8,14.13
GOLDEN ASCENT,Paradip_India,Krishnapatnam_India,544.68,11.8,1.92
GOLDEN ASCENT,Map Ta Phut_Thailand,Rotterdam_Netherlands,7087.84,11.8,25.03
GOLDEN ASCENT,Map Ta Phut_Thailand,Xiamen_China,1673.53,11.8,5.91
GOLDEN ASCENT,Map Ta Phut_Thailand,Kandla_India,2617.88,11.8,9.24
GOLDEN ASCENT,Map Ta Phut_Thailand,Port Talbot_Wales,7491.29,11.8,26.45
GOLDEN ASCENT,Map Ta Phut_Thailand,Mundra_India,2651.57,11.8,9.36
GOLDEN ASCENT,Map Ta Phut_Thailand,Jubail_Saudi Arabia,4216.46,11.8,14.89
GOLDEN ASCENT,Map Ta Phut_Thailand,Itaguaí_Brazil,12207.2,11.8,43.1
GOLDEN ASCENT,Map Ta Phut_Thailand,Jingtang_China,2582.34,11.8,9.12
GOLDEN ASCENT,Map Ta Phut_Thailand,Lianyungang_China,2318.6,11.8,8.19
GOLDEN ASCENT,Map Ta Phut_Thailand,Krishnapatnam_India,1724.27,11.8,6.09
GOLDEN ASCENT,Rotterdam_Netherlands,Xiamen_China,7088.02,11.8,25.03
GOLDEN ASCENT,Rotterdam_Netherlands,Kandla_India,6143.98,11.8,21.69
GOLDEN ASCENT,Rotterdam_Netherlands,Port Talbot_Wales,535.8,11.8,1.89
GOLDEN ASCENT,Rotterdam_Netherlands,Mundra_India,4815.01,11.8,17.0
GOLDEN ASCENT,Rotterdam_Netherlands,Jubail_Saudi Arabia,3534.82,11.8,12.48
GOLDEN ASCENT,Rotterdam_Netherlands,Itaguaí_Brazil,5383.3,11.8,19.01
GOLDEN ASCENT,Rotterdam_Netherlands,Jingtang_China,6098.45,11.8,21.53
GOLDEN ASCENT,Rotterdam_Netherlands,Lianyungang_China,6433.19,11.8,22.72
GOLDEN ASCENT,Rotterdam_Netherlands,Krishnapatnam_India,5902.08,11.8,20.84
GOLDEN ASCENT,Xiamen_China,Kandla_India,3665.53,11.8,12.94
GOLDEN ASCENT,Xiamen_China,Port Talbot_Wales,7437.12,11.8,26.26
GOLDEN ASCENT,Xiamen_China,Mundra_India,3706.63,11.8,13.09
GOLDEN ASCENT,Xiamen_China,Jubail_Saudi Arabia,5117.84,11.8,18.07
GOLDEN ASCENT,Xiamen_China,Itaguaí_Brazil,10369.0,11.8,36.61
GOLDEN ASCENT,Xiamen_China,Jingtang_China,1236.78,11.8,4.37
GOLDEN ASCENT,Xiamen_China,Lianyungang_China,866.7,11.8,3.06
GOLDEN ASCENT,Xiamen_China,Krishnapatnam_India,3119.58,11.8,11.02
GOLDEN ASCENT,Kandla_India,Port Talbot_Wales,5240.69,11.8,18.51
GOLDEN ASCENT,Kandla_India,Mundra_India,41.79,11.8,0.15
GOLDEN ASCENT,Kandla_India,Jubail_Saudi Arabia,1599.42,11.8,5.65
GOLDEN ASCENT,Kandla_India,Itaguaí_Brazil,10075.42,11.8,35.58
GOLDEN ASCENT,Kandla_India,Jingtang_China,3688.43,11.8,13.02
GOLDEN ASCENT,Kandla_India,Lianyungang_China,3711.16,11.8,13.1
GOLDEN ASCENT,Kandla_India,Krishnapatnam_India,1079.62,11.8,3.81
GOLDEN ASCENT,Port Talbot_Wales,Mundra_India,5226.51,11.8,18.46
GOLDEN ASCENT,Port Talbot_Wales,Jubail_Saudi Arabia,3926.56,11.8,13.86
GOLDEN ASCENT,Port Talbot_Wales,Itaguaí_Brazil,5010.39,11.8,17.69
GOLDEN ASCENT,Port Talbot_Wales,Jingtang_China,6410.36,11.8,22.64
GOLDEN ASCENT,Port Talbot_Wales,Lianyungang_China,6754.52,11.8,23.85
GOLDEN ASCENT,Port Talbot_Wales,Krishnapatnam_India,6314.58,11.8,22.3
GOLDEN ASCENT,Mundra_India,Jubail_Saudi Arabia,1567.06,11.8,5.53
GOLDEN ASCENT,Mundra_India,Itaguaí_Brazil,10034.07,11.8,35.43
GOLDEN ASCENT,Mundra_India,Jingtang_China,3729.48,11.8,13.17
GOLDEN ASCENT,Mundra_India,Lianyungang_China,3752.83,11.8,13.25
GOLDEN ASCENT,Mundra_India,Krishnapatnam_India,1098.68,11.8,3.88
GOLDEN ASCENT,Jubail_Saudi Arabia,Itaguaí_Brazil,8668.56,11.8,30.61
GOLDEN ASCENT,Jubail_Saudi Arabia,Jingtang_China,4845.73,11.8,17.11
GOLDEN ASCENT,Jubail_Saudi Arabia,Lianyungang_China,4972.22,11.8,17.56
GOLDEN ASCENT,Jubail_Saudi Arabia,Krishnapatnam_India,2616.21,11.8,9.24
GOLDEN ASCENT,Itaguaí_Brazil,Jingtang_China,11083.22,11.8,39.14
GOLDEN ASCENT,Itaguaí_Brazil,Lianyungang_China,11723.25,11.8,41.4
GOLDEN ASCENT,Itaguaí_Brazil,Krishnapatnam_India,8282.0,11.8,29.24
GOLDEN ASCENT,Jingtang_China,Lianyungang_China,378.12,11.8,1.34
GOLDEN ASCENT,Jingtang_China,Krishnapatnam_India,3528.56,11.8,12.46
GOLDEN ASCENT,Lianyungang_China,Krishnapatnam_India,3429.82,11.8,12.11
ATLANTIC FORTUNE,Dampier_Australia,Ponta da Madeira_Brazil,12623.15,12.3,42.76
ATLANTIC FORTUNE,Dampier_Australia,Saldanha Bay_South Africa,7213.63,12.3,24.44
ATLANTIC FORTUNE,Dampier_Australia,Taboneo_Indonesia,1670.48,12.3,5.66
ATLANTIC FORTUNE,Dampier_Australia,Vancouver_Canada,10510.98,12.3,35.61
ATLANTIC FORTUNE,Dampier_Australia,Kamsar_Guinea,11175.72,12.3,37.86
ATLANTIC FORTUNE,Dampier_Australia,Port Hedland_Australia,154.56,12.3,0.52
ATLANTIC FORTUNE,Dampier_Australia,Tubarao_Brazil,11199.88,12.3,37.94
ATLANTIC FORTUNE,Dampier_Australia,Qingdao_China,3331.2,12.3,11.28
ATLANTIC FORTUNE,Dampier_Australia,Caofeidian_China,3725.37,12.3,12.62
ATLANTIC FORTUNE,Dampier_Australia,Tianjin_China,3617.6,12.3,12.25
ATLANTIC FORTUNE,Dampier_Australia,Vizag_India,4243.92,12.3,14.38
ATLANTIC FORTUNE,Dampier_Australia,Fangcheng_China,2681.08,12.3,9.08
ATLANTIC FORTUNE,Dampier_Australia,Mangalore_India,4463.09,12.3,15.12
ATLANTIC FORTUNE,Dampier_Australia,Gwangyang_South Korea,4753.32,12.3,16.1
ATLANTIC FORTUNE,Dampier_Australia,Teluk Rubiah_Malaysia,2473.52,12.3,8.38
ATLANTIC FORTUNE,Dampier_Australia,Paradip_India,4235.0,12.3,14.35
ATLANTIC FORTUNE,Dampier_Australia,Map Ta Phut_Thailand,3081.34,12.3,10.44
ATLANTIC FORTUNE,Dampier_Australia,Rotterdam_Netherlands,10082.53,12.3,34.15
ATLANTIC FORTUNE,Dampier_Australia,Xiamen_China,2820.14,12.3,9.55
ATLANTIC FORTUNE,Dampier_Australia,Kandla_India,5291.03,12.3,17.92
ATLANTIC FORTUNE,Dampier_Australia,Port Talbot_Wales,10494.78,12.3,35.55
ATLANTIC FORTUNE,Dampier_Australia,Mundra_India,5310.2,12.3,17.99
ATLANTIC FORTUNE,Dampier_Australia,Jubail_Saudi Arabia,6767.98,12.3,22.93
ATLANTIC FORTUNE,Dampier_Australia,Itaguaí_Brazil,11132.8,12.3,37.71
ATLANTIC FORTUNE,Dampier_Australia,Jingtang_China,3708.54,12.3,12.56
ATLANTIC FORTUNE,Dampier_Australia,Lianyungang_China,3348.48,12.3,11.34
ATLANTIC FORTUNE,Dampier_Australia,Krishnapatnam_India,4211.61,12.3,14.27
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Saldanha Bay_South Africa,5500.32,12.3,18.63
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Taboneo_Indonesia,13535.63,12.3,45.85
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Vancouver_Canada,7124.53,12.3,24.13
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Kamsar_Guinea,2652.04,12.3,8.98
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Port Hedland_Australia,12743.47,12.3,43.17
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Tubarao_Brazil,1526.57,12.3,5.17
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Qingdao_China,10768.94,12.3,36.48
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Caofeidian_China,11049.5,12.3,37.43
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Tianjin_China,11886.0,12.3,40.26
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Vizag_India,10614.97,12.3,35.96
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Fangcheng_China,10990.82,12.3,37.23
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Mangalore_India,9990.66,12.3,33.84
