Vessel,From_Port,To_Port,Distance_NM,Speed_kn,Sailing_Days
ATLANTIC FORTUNE,Taboneo_Indonesia,Kamsar_Guinea,11079.73,14.6,31.62
ATLANTIC FORTUNE,Taboneo_Indonesia,Port Hedland_Australia,1644.23,14.6,4.69
ATLANTIC FORTUNE,Taboneo_Indonesia,Tubarao_Brazil,12559.18,14.6,35.84
ATLANTIC FORTUNE,Taboneo_Indonesia,Qingdao_China,3109.59,14.6,8.87
ATLANTIC FORTUNE,Taboneo_Indonesia,Caofeidian_China,3081.52,14.6,8.79
ATLANTIC FORTUNE,Taboneo_Indonesia,Tianjin_China,3346.33,14.6,9.55
ATLANTIC FORTUNE,Taboneo_Indonesia,Vizag_India,2372.52,14.6,6.77
ATLANTIC FORTUNE,Taboneo_Indonesia,Fangcheng_China,1830.51,14.6,5.22
ATLANTIC FORTUNE,Taboneo_Indonesia,Mangalore_India,3708.04,14.6,10.58
ATLANTIC FORTUNE,Taboneo_Indonesia,Gwangyang_South Korea,3114.12,14.6,8.89
ATLANTIC FORTUNE,Taboneo_Indonesia,Teluk Rubiah_Malaysia,1448.98,14.6,4.14
ATLANTIC FORTUNE,Taboneo_Indonesia,Paradip_India,2424.45,14.6,6.92
ATLANTIC FORTUNE,Taboneo_Indonesia,Map Ta Phut_Thailand,1369.64,14.6,3.91
ATLANTIC FORTUNE,Taboneo_Indonesia,Rotterdam_Netherlands,9119.0,14.6,26.02
ATLANTIC FORTUNE,Taboneo_Indonesia,Xiamen_China,1975.74,14.6,5.64
ATLANTIC FORTUNE,Taboneo_Indonesia,Kandla_India,3670.92,14.6,10.48
ATLANTIC FORTUNE,Taboneo_Indonesia,Port Talbot_Wales,9185.53,14.6,26.21
ATLANTIC FORTUNE,Taboneo_Indonesia,Mundra_India,3596.52,14.6,10.26
ATLANTIC FORTUNE,Taboneo_Indonesia,Jubail_Saudi Arabia,5920.49,14.6,16.9
ATLANTIC FORTUNE,Taboneo_Indonesia,Itaguaí_Brazil,12599.51,14.6,35.96
ATLANTIC FORTUNE,Taboneo_Indonesia,Jingtang_China,3365.32,14.6,9.6
ATLANTIC FORTUNE,Taboneo_Indonesia,Lianyungang_China,2993.94,14.6,8.54
ATLANTIC FORTUNE,Taboneo_Indonesia,Krishnapatnam_India,2411.88,14.6,6.88
ATLANTIC FORTUNE,Vancouver_Canada,Kamsar_Guinea,7832.35,14.6,22.35
ATLANTIC FORTUNE,Vancouver_Canada,Port Hedland_Australia,10384.52,14.6,29.64
ATLANTIC FORTUNE,Vancouver_Canada,Tubarao_Brazil,8471.67,14.6,24.18
ATLANTIC FORTUNE,Vancouver_Canada,Qingdao_China,5280.08,14.6,15.07
ATLANTIC FORTUNE,Vancouver_Canada,Caofeidian_China,5355.0,14.6,15.28
ATLANTIC FORTUNE,Vancouver_Canada,Tianjin_China,5030.25,14.6,14.36
ATLANTIC FORTUNE,Vancouver_Canada,Vizag_India,8810.76,14.6,25.14
ATLANTIC FORTUNE,Vancouver_Canada,Fangcheng_China,6011.32,14.6,17.16
ATLANTIC FORTUNE,Vancouver_Canada,Mangalore_India,9733.19,14.6,27.78
ATLANTIC FORTUNE,Vancouver_Canada,Gwangyang_South Korea,4560.94,14.6,13.02
ATLANTIC FORTUNE,Vancouver_Canada,Teluk Rubiah_Malaysia,9625.02,14.6,27.47
ATLANTIC FORTUNE,Vancouver_Canada,Paradip_India,9045.75,14.6,25.82
ATLANTIC FORTUNE,Vancouver_Canada,Map Ta Phut_Thailand,8979.21,14.6,25.63
ATLANTIC FORTUNE,Vancouver_Canada,Rotterdam_Netherlands,8711.22,14.6,24.86
ATLANTIC FORTUNE,Vancouver_Canada,Xiamen_China,5263.68,14.6,15.02
ATLANTIC FORTUNE,Vancouver_Canada,Kandla_India,9772.29,14.6,27.89
ATLANTIC FORTUNE,Vancouver_Canada,Port Talbot_Wales,5606.8,14.6,16.0
ATLANTIC FORTUNE,Vancouver_Canada,Mundra_India,10028.64,14.6,28.62
ATLANTIC FORTUNE,Vancouver_Canada,Jubail_Saudi Arabia,8692.22,14.6,24.81
ATLANTIC FORTUNE,Vancouver_Canada,Itaguaí_Brazil,8455.58,14.6,24.13
ATLANTIC FORTUNE,Vancouver_Canada,Jingtang_China,5337.66,14.6,15.23
ATLANTIC FORTUNE,Vancouver_Canada,Lianyungang_China,5063.85,14.6,14.45
ATLANTIC FORTUNE,Vancouver_Canada,Krishnapatnam_India,8260.25,14.6,23.57
ATLANTIC FORTUNE,Kamsar_Guinea,Port Hedland_Australia,11329.31,14.6,32.33
ATLANTIC FORTUNE,Kamsar_Guinea,Tubarao_Brazil,3314.3,14.6,9.46
ATLANTIC FORTUNE,Kamsar_Guinea,Qingdao_China,11614.72,14.6,33.15
ATLANTIC FORTUNE,Kamsar_Guinea,Caofeidian_China,11120.08,14.6,31.74
ATLANTIC FORTUNE,Kamsar_Guinea,Tianjin_China,11854.27,14.6,33.83
ATLANTIC FORTUNE,Kamsar_Guinea,Vizag_India,8455.2,14.6,24.13
ATLANTIC FORTUNE,Kamsar_Guinea,Fangcheng_China,10129.0,14.6,28.91
ATLANTIC FORTUNE,Kamsar_Guinea,Mangalore_India,7385.41,14.6,21.08
ATLANTIC FORTUNE,Kamsar_Guinea,Gwangyang_South Korea,10303.94,14.6,29.41
ATLANTIC FORTUNE,Kamsar_Guinea,Teluk Rubiah_Malaysia,9632.65,14.6,27.49
ATLANTIC FORTUNE,Kamsar_Guinea,Paradip_India,8187.4,14.6,23.37
ATLANTIC FORTUNE,Kamsar_Guinea,Map Ta Phut_Thailand,9484.41,14.6,27.07
ATLANTIC FORTUNE,Kamsar_Guinea,Rotterdam_Netherlands,3718.64,14.6,10.61
ATLANTIC FORTUNE,Kamsar_Guinea,Xiamen_China,10304.48,14.6,29.41
ATLANTIC FORTUNE,Kamsar_Guinea,Kandla_India,6880.84,14.6,19.64
ATLANTIC FORTUNE,Kamsar_Guinea,Port Talbot_Wales,3533.18,14.6,10.08
ATLANTIC FORTUNE,Kamsar_Guinea,Mundra_India,6844.87,14.6,19.53
ATLANTIC FORTUNE,Kamsar_Guinea,Jubail_Saudi Arabia,5299.3,14.6,15.12
ATLANTIC FORTUNE,Kamsar_Guinea,Itaguaí_Brazil,3667.27,14.6,10.47
ATLANTIC FORTUNE,Kamsar_Guinea,Jingtang_China,12019.35,14.6,34.3
ATLANTIC FORTUNE,Kamsar_Guinea,Lianyungang_China,9885.23,14.6,28.21
ATLANTIC FORTUNE,Kamsar_Guinea,Krishnapatnam_India,7786.53,14.6,22.22
ATLANTIC FORTUNE,Port Hedland_Australia,Tubarao_Brazil,11300.54,14.6,32.25
ATLANTIC FORTUNE,Port Hedland_Australia,Qingdao_China,3492.58,14.6,9.97
ATLANTIC FORTUNE,Port Hedland_Australia,Caofeidian_China,3788.51,14.6,10.81
ATLANTIC FORTUNE,Port Hedland_Australia,Tianjin_China,3985.8,14.6,11.38
ATLANTIC FORTUNE,Port Hedland_Australia,Vizag_India,4327.04,14.6,12.35
ATLANTIC FORTUNE,Port Hedland_Australia,Fangcheng_China,2842.74,14.6,8.11
ATLANTIC FORTUNE,Port Hedland_Australia,Mangalore_India,4570.22,14.6,13.04
ATLANTIC FORTUNE,Port Hedland_Australia,Gwangyang_South Korea,3633.0,14.6,10.37
ATLANTIC FORTUNE,Port Hedland_Australia,Teluk Rubiah_Malaysia,2538.05,14.6,7.24
ATLANTIC FORTUNE,Port Hedland_Australia,Paradip_India,2980.8,14.6,8.51
ATLANTIC FORTUNE,Port Hedland_Australia,Map Ta Phut_Thailand,3124.28,14.6,8.92
ATLANTIC FORTUNE,Port Hedland_Australia,Rotterdam_Netherlands,10158.86,14.6,28.99
ATLANTIC FORTUNE,Port Hedland_Australia,Xiamen_China,2806.75,14.6,8.01
ATLANTIC FORTUNE,Port Hedland_Australia,Kandla_India,5385.93,14.6,15.37
ATLANTIC FORTUNE,Port Hedland_Australia,Port Talbot_Wales,10570.05,14.6,30.17
ATLANTIC FORTUNE,Port Hedland_Australia,Mundra_India,5406.14,14.6,15.43
ATLANTIC FORTUNE,Port Hedland_Australia,Jubail_Saudi Arabia,6877.94,14.6,19.63
ATLANTIC FORTUNE,Port Hedland_Australia,Itaguaí_Brazil,11221.22,14.6,32.02
ATLANTIC FORTUNE,Port Hedland_Australia,Jingtang_China,3584.64,14.6,10.23
ATLANTIC FORTUNE,Port Hedland_Australia,Lianyungang_China,3545.52,14.6,10.12
ATLANTIC FORTUNE,Port Hedland_Australia,Krishnapatnam_India,2916.5,14.6,8.32
ATLANTIC FORTUNE,Tubarao_Brazil,Qingdao_China,10480.4,14.6,29.91
ATLANTIC FORTUNE,Tubarao_Brazil,Caofeidian_China,11214.72,14.6,32.01
ATLANTIC FORTUNE,Tubarao_Brazil,Tianjin_China,12890.75,14.6,36.79
ATLANTIC FORTUNE,Tubarao_Brazil,Vizag_India,10654.01,14.6,30.41
ATLANTIC FORTUNE,Tubarao_Brazil,Fangcheng_China,10191.84,14.6,29.09
ATLANTIC FORTUNE,Tubarao_Brazil,Mangalore_India,9895.96,14.6,28.24
ATLANTIC FORTUNE,Tubarao_Brazil,Gwangyang_South Korea,13609.77,14.6,38.84
ATLANTIC FORTUNE,Tubarao_Brazil,Teluk Rubiah_Malaysia,11654.83,14.6,33.26
ATLANTIC FORTUNE,Tubarao_Brazil,Paradip_India,10965.74,14.6,31.29
ATLANTIC FORTUNE,Tubarao_Brazil,Map Ta Phut_Thailand,11961.13,14.6,34.14
ATLANTIC FORTUNE,Tubarao_Brazil,Rotterdam_Netherlands,5161.33,14.6,14.73
ATLANTIC FORTUNE,Tubarao_Brazil,Xiamen_China,10765.65,14.6,30.72
ATLANTIC FORTUNE,Tubarao_Brazil,Kandla_India,9745.46,14.6,27.81
ATLANTIC FORTUNE,Tubarao_Brazil,Port Talbot_Wales,4836.84,14.6,13.8
ATLANTIC FORTUNE,Tubarao_Brazil,Mundra_India,9704.32,14.6,27.69
ATLANTIC FORTUNE,Tubarao_Brazil,Jubail_Saudi Arabia,8049.72,14.6,22.97
ATLANTIC FORTUNE,Tubarao_Brazil,Itaguaí_Brazil,358.36,14.6,1.02
ATLANTIC FORTUNE,Tubarao_Brazil,Jingtang_China,11650.33,14.6,33.25
ATLANTIC FORTUNE,Tubarao_Brazil,Lianyungang_China,10718.5,14.6,30.59
ATLANTIC FORTUNE,Tubarao_Brazil,Krishnapatnam_India,7761.6,14.6,22.15
ATLANTIC FORTUNE,Qingdao_China,Caofeidian_China,278.65,14.6,0.8
ATLANTIC FORTUNE,Qingdao_China,Tianjin_China,304.26,14.6,0.87
ATLANTIC FORTUNE,Qingdao_China,Vizag_India,3156.62,14.6,9.01
ATLANTIC FORTUNE,Qingdao_China,Fangcheng_China,1501.69,14.6,4.29
ATLANTIC FORTUNE,Qingdao_China,Mangalore_India,3940.36,14.6,11.25
ATLANTIC FORTUNE,Qingdao_China,Gwangyang_South Korea,508.54,14.6,1.45
ATLANTIC FORTUNE,Qingdao_China,Teluk Rubiah_Malaysia,2692.8,14.6,7.68
ATLANTIC FORTUNE,Qingdao_China,Paradip_India,2806.81,14.6,8.01
ATLANTIC FORTUNE,Qingdao_China,Map Ta Phut_Thailand,2447.06,14.6,6.98
ATLANTIC FORTUNE,Qingdao_China,Rotterdam_Netherlands,6381.96,14.6,18.21
ATLANTIC FORTUNE,Qingdao_China,Xiamen_China,986.13,14.6,2.81
ATLANTIC FORTUNE,Qingdao_China,Kandla_India,3784.14,14.6,10.8
ATLANTIC FORTUNE,Qingdao_China,Port Talbot_Wales,6696.68,14.6,19.11
ATLANTIC FORTUNE,Qingdao_China,Mundra_India,3825.69,14.6,10.92
ATLANTIC FORTUNE,Qingdao_China,Jubail_Saudi Arabia,5014.2,14.6,14.31
ATLANTIC FORTUNE,Qingdao_China,Itaguaí_Brazil,11370.96,14.6,32.45
ATLANTIC FORTUNE,Qingdao_China,Jingtang_China,289.2,14.6,0.83
ATLANTIC FORTUNE,Qingdao_China,Lianyungang_China,130.17,14.6,0.37
ATLANTIC FORTUNE,Qingdao_China,Krishnapatnam_India,3532.96,14.6,10.08
ATLANTIC FORTUNE,Caofeidian_China,Tianjin_China,49.44,14.6,0.14
ATLANTIC FORTUNE,Caofeidian_China,Vizag_India,3131.34,14.6,8.94
ATLANTIC FORTUNE,Caofeidian_China,Fangcheng_China,1635.32,14.6,4.67
ATLANTIC FORTUNE,Caofeidian_China,Mangalore_India,3904.26,14.6,11.14
ATLANTIC FORTUNE,Caofeidian_China,Gwangyang_South Korea,707.72,14.6,2.02
ATLANTIC FORTUNE,Caofeidian_China,Teluk Rubiah_Malaysia,3106.48,14.6,8.87
ATLANTIC FORTUNE,Caofeidian_China,Paradip_India,2781.98,14.6,7.94
ATLANTIC FORTUNE,Caofeidian_China,Map Ta Phut_Thailand,2563.49,14.6,7.32
ATLANTIC FORTUNE,Caofeidian_China,Rotterdam_Netherlands,6106.14,14.6,17.43
ATLANTIC FORTUNE,Caofeidian_China,Xiamen_China,1220.12,14.6,3.48
ATLANTIC FORTUNE,Caofeidian_China,Kandla_India,5591.36,14.6,15.96
ATLANTIC FORTUNE,Caofeidian_China,Port Talbot_Wales,6419.04,14.6,18.32
ATLANTIC FORTUNE,Caofeidian_China,Mundra_India,3718.17,14.6,10.61
ATLANTIC FORTUNE,Caofeidian_China,Jubail_Saudi Arabia,4839.34,14.6,13.81
ATLANTIC FORTUNE,Caofeidian_China,Itaguaí_Brazil,11328.57,14.6,32.33
ATLANTIC FORTUNE,Caofeidian_China,Jingtang_China,18.92,14.6,0.05
ATLANTIC FORTUNE,Caofeidian_China,Lianyungang_China,363.4,14.6,1.04
ATLANTIC FORTUNE,Caofeidian_China,Krishnapatnam_India,3512.96,14.6,10.03
ATLANTIC FORTUNE,Tianjin_China,Vizag_India,4129.65,14.6,11.79
ATLANTIC FORTUNE,Tianjin_China,Fangcheng_China,1611.01,14.6,4.6
ATLANTIC FORTUNE,Tianjin_China,Mangalore_India,3858.15,14.6,11.01
ATLANTIC FORTUNE,Tianjin_China,Gwangyang_South Korea,752.03,14.6,2.15
ATLANTIC FORTUNE,Tianjin_China,Teluk Rubiah_Malaysia,2969.17,14.6,8.47
ATLANTIC FORTUNE,Tianjin_China,Paradip_India,4542.3,14.6,12.96
ATLANTIC FORTUNE,Tianjin_China,Map Ta Phut_Thailand,2534.88,14.6,7.23
ATLANTIC FORTUNE,Tianjin_China,Rotterdam_Netherlands,11133.0,14.6,31.77
ATLANTIC FORTUNE,Tianjin_China,Xiamen_China,1219.14,14.6,3.48
ATLANTIC FORTUNE,Tianjin_China,Kandla_India,3627.91,14.6,10.35
ATLANTIC FORTUNE,Tianjin_China,Port Talbot_Wales,6392.99,14.6,18.24
ATLANTIC FORTUNE,Tianjin_China,Mundra_India,3668.99,14.6,10.47
ATLANTIC FORTUNE,Tianjin_China,Jubail_Saudi Arabia,4790.83,14.6,13.67
ATLANTIC FORTUNE,Tianjin_China,Itaguaí_Brazil,11373.12,14.6,32.46
ATLANTIC FORTUNE,Tianjin_China,Jingtang_China,82.82,14.6,0.24
ATLANTIC FORTUNE,Tianjin_China,Lianyungang_China,374.38,14.6,1.07
ATLANTIC FORTUNE,Tianjin_China,Krishnapatnam_India,3468.08,14.6,9.9
ATLANTIC FORTUNE,Vizag_India,Fangcheng_China,2014.3,14.6,5.75
ATLANTIC FORTUNE,Vizag_India,Mangalore_India,789.08,14.6,2.25
ATLANTIC FORTUNE,Vizag_India,Gwangyang_South Korea,3611.62,14.6,10.31
ATLANTIC FORTUNE,Vizag_India,Teluk Rubiah_Malaysia,1827.88,14.6,5.22
ATLANTIC FORTUNE,Vizag_India,Paradip_India,248.46,14.6,0.71
ATLANTIC FORTUNE,Vizag_India,Map Ta Phut_Thailand,1513.98,14.6,4.32
ATLANTIC FORTUNE,Vizag_India,Rotterdam_Netherlands,5840.39,14.6,16.67
ATLANTIC FORTUNE,Vizag_India,Xiamen_China,2784.31,14.6,7.95
ATLANTIC FORTUNE,Vizag_India,Kandla_India,1118.35,14.6,3.19
ATLANTIC FORTUNE,Vizag_India,Port Talbot_Wales,6253.19,14.6,17.85
ATLANTIC FORTUNE,Vizag_India,Mundra_India,1148.95,14.6,3.28
ATLANTIC FORTUNE,Vizag_India,Jubail_Saudi Arabia,2893.44,14.6,8.26
ATLANTIC FORTUNE,Vizag_India,Itaguaí_Brazil,10956.11,14.6,31.27
ATLANTIC FORTUNE,Vizag_India,Jingtang_China,3146.8,14.6,8.98
ATLANTIC FORTUNE,Vizag_India,Lianyungang_China,4064.24,14.6,11.6
ATLANTIC FORTUNE,Vizag_India,Krishnapatnam_India,383.83,14.6,1.1
ATLANTIC FORTUNE,Fangcheng_China,Mangalore_India,2780.8,14.6,7.94
ATLANTIC FORTUNE,Fangcheng_China,Gwangyang_South Korea,1809.86,14.6,5.17
ATLANTIC FORTUNE,Fangcheng_China,Teluk Rubiah_Malaysia,1722.0,14.6,4.91
ATLANTIC FORTUNE,Fangcheng_China,Paradip_India,1704.09,14.6,4.86
ATLANTIC FORTUNE,Fangcheng_China,Map Ta Phut_Thailand,948.11,14.6,2.71
ATLANTIC FORTUNE,Fangcheng_China,Rotterdam_Netherlands,6845.91,14.6,19.54
ATLANTIC FORTUNE,Fangcheng_China,Xiamen_China,789.98,14.6,2.25
ATLANTIC FORTUNE,Fangcheng_China,Kandla_India,2960.94,14.6,8.45
ATLANTIC FORTUNE,Fangcheng_China,Port Talbot_Wales,7225.35,14.6,20.62
ATLANTIC FORTUNE,Fangcheng_China,Mundra_India,4160.19,14.6,11.87
ATLANTIC FORTUNE,Fangcheng_China,Jubail_Saudi Arabia,5177.52,14.6,14.78
ATLANTIC FORTUNE,Fangcheng_China,Itaguaí_Brazil,10310.16,14.6,29.42
ATLANTIC FORTUNE,Fangcheng_China,Jingtang_China,1654.25,14.6,4.72
ATLANTIC FORTUNE,Fangcheng_China,Lianyungang_China,1372.53,14.6,3.92
ATLANTIC FORTUNE,Fangcheng_China,Krishnapatnam_India,2337.75,14.6,6.67
ATLANTIC FORTUNE,Mangalore_India,Gwangyang_South Korea,4399.69,14.6,12.56
ATLANTIC FORTUNE,Mangalore_India,Teluk Rubiah_Malaysia,2261.56,14.6,6.45
ATLANTIC FORTUNE,Mangalore_India,Paradip_India,1135.91,14.6,3.24
ATLANTIC FORTUNE,Mangalore_India,Map Ta Phut_Thailand,2155.35,14.6,6.15
ATLANTIC FORTUNE,Mangalore_India,Rotterdam_Netherlands,6434.01,14.6,18.36
ATLANTIC FORTUNE,Mangalore_India,Xiamen_China,3560.49,14.6,10.16
ATLANTIC FORTUNE,Mangalore_India,Kandla_India,927.22,14.6,2.65
ATLANTIC FORTUNE,Mangalore_India,Port Talbot_Wales,6125.81,14.6,17.48
ATLANTIC FORTUNE,Mangalore_India,Mundra_India,929.52,14.6,2.65
ATLANTIC FORTUNE,Mangalore_India,Jubail_Saudi Arabia,2309.23,14.6,6.59
ATLANTIC FORTUNE,Mangalore_India,Itaguaí_Brazil,10188.0,14.6,29.08
ATLANTIC FORTUNE,Mangalore_India,Jingtang_China,3919.16,14.6,11.18
ATLANTIC FORTUNE,Mangalore_India,Lianyungang_China,3841.49,14.6,10.96
ATLANTIC FORTUNE,Mangalore_India,Krishnapatnam_India,444.77,14.6,1.27
ATLANTIC FORTUNE,Gwangyang_South Korea,Teluk Rubiah_Malaysia,3333.09,14.6,9.51
ATLANTIC FORTUNE,Gwangyang_South Korea,Paradip_India,3263.79,14.6,9.31
ATLANTIC FORTUNE,Gwangyang_South Korea,Map Ta Phut_Thailand,2750.35,14.6,7.85
ATLANTIC FORTUNE,Gwangyang_South Korea,Rotterdam_Netherlands,6736.22,14.6,19.22
ATLANTIC FORTUNE,Gwangyang_South Korea,Xiamen_China,1119.15,14.6,3.19
ATLANTIC FORTUNE,Gwangyang_South Korea,Kandla_India,4283.55,14.6,12.22
ATLANTIC FORTUNE,Gwangyang_South Korea,Port Talbot_Wales,7028.8,14.6,20.06
ATLANTIC FORTUNE,Gwangyang_South Korea,Mundra_India,5278.26,14.6,15.06
ATLANTIC FORTUNE,Gwangyang_South Korea,Jubail_Saudi Arabia,5521.52,14.6,15.76
ATLANTIC FORTUNE,Gwangyang_South Korea,Itaguaí_Brazil,13947.02,14.6,39.8
ATLANTIC FORTUNE,Gwangyang_South Korea,Jingtang_China,706.79,14.6,2.02
ATLANTIC FORTUNE,Gwangyang_South Korea,Lianyungang_China,458.81,14.6,1.31
ATLANTIC FORTUNE,Gwangyang_South Korea,Krishnapatnam_India,3981.56,14.6,11.36
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Paradip_India,1769.87,14.6,5.05
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Map Ta Phut_Thailand,714.78,14.6,2.04
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Rotterdam_Netherlands,7623.66,14.6,21.76
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Xiamen_China,2218.09,14.6,6.33
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Kandla_India,2933.8,14.6,8.37
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Port Talbot_Wales,8033.8,14.6,22.93
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Mundra_India,2960.51,14.6,8.45
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Jubail_Saudi Arabia,4509.85,14.6,12.87
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Itaguaí_Brazil,11840.55,14.6,33.79
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Jingtang_China,3118.96,14.6,8.9
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Lianyungang_China,2957.46,14.6,8.44
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Krishnapatnam_India,1897.37,14.6,5.41
ATLANTIC FORTUNE,Paradip_India,Map Ta Phut_Thailand,1329.57,14.6,3.79
ATLANTIC FORTUNE,Paradip_India,Rotterdam_Netherlands,5854.16,14.6,16.71
ATLANTIC FORTUNE,Paradip_India,Xiamen_China,2460.05,14.6,7.02
ATLANTIC FORTUNE,Paradip_India,Kandla_India,2332.74,14.6,6.66
ATLANTIC FORTUNE,Paradip_India,Port Talbot_Wales,6264.74,14.6,17.88
ATLANTIC FORTUNE,Paradip_India,Mundra_India,1343.32,14.6,3.83
ATLANTIC FORTUNE,Paradip_India,Jubail_Saudi Arabia,2896.44,14.6,8.27
ATLANTIC FORTUNE,Paradip_India,Itaguaí_Brazil,8399.58,14.6,23.97
ATLANTIC FORTUNE,Paradip_India,Jingtang_China,4434.56,14.6,12.66
ATLANTIC FORTUNE,Paradip_India,Lianyungang_China,4003.0,14.6,11.42
ATLANTIC FORTUNE,Paradip_India,Krishnapatnam_India,544.68,14.6,1.55
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Rotterdam_Netherlands,7087.84,14.6,20.23
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Xiamen_China,1673.53,14.6,4.78
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Kandla_India,2617.88,14.6,7.47
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Port Talbot_Wales,7491.29,14.6,21.38
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Mundra_India,2651.57,14.6,7.57
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Jubail_Saudi Arabia,4216.46,14.6,12.03
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Itaguaí_Brazil,12207.2,14.6,34.84
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Jingtang_China,2582.34,14.6,7.37
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Lianyungang_China,2318.6,14.6,6.62
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Krishnapatnam_India,1724.27,14.6,4.92
ATLANTIC FORTUNE,Rotterdam_Netherlands,Xiamen_China,7088.02,14.6,20.23
ATLANTIC FORTUNE,Rotterdam_Netherlands,Kandla_India,6143.98,14.6,17.53
ATLANTIC FORTUNE,Rotterdam_Netherlands,Port Talbot_Wales,535.8,14.6,1.53
ATLANTIC FORTUNE,Rotterdam_Netherlands,Mundra_India,4815.01,14.6,13.74
ATLANTIC FORTUNE,Rotterdam_Netherlands,Jubail_Saudi Arabia,3534.82,14.6,10.09
ATLANTIC FORTUNE,Rotterdam_Netherlands,Itaguaí_Brazil,5383.3,14.6,15.36
ATLANTIC FORTUNE,Rotterdam_Netherlands,Jingtang_China,6098.45,14.6,17.4
ATLANTIC FORTUNE,Rotterdam_Netherlands,Lianyungang_China,6433.19,14.6,18.36
ATLANTIC FORTUNE,Rotterdam_Netherlands,Krishnapatnam_India,5902.08,14.6,16.84
ATLANTIC FORTUNE,Xiamen_China,Kandla_India,3665.53,14.6,10.46
ATLANTIC FORTUNE,Xiamen_China,Port Talbot_Wales,7437.12,14.6,21.22
ATLANTIC FORTUNE,Xiamen_China,Mundra_India,3706.63,14.6,10.58
ATLANTIC FORTUNE,Xiamen_China,Jubail_Saudi Arabia,5117.84,14.6,14.61
ATLANTIC FORTUNE,Xiamen_China,Itaguaí_Brazil,10369.0,14.6,29.59
ATLANTIC FORTUNE,Xiamen_China,Jingtang_China,1236.78,14.6,3.53
ATLANTIC FORTUNE,Xiamen_China,Lianyungang_China,866.7,14.6,2.47
ATLANTIC FORTUNE,Xiamen_China,Krishnapatnam_India,3119.58,14.6,8.9
ATLANTIC FORTUNE,Kandla_India,Port Talbot_Wales,5240.69,14.6,14.96
ATLANTIC FORTUNE,Kandla_India,Mundra_India,41.79,14.6,0.12
ATLANTIC FORTUNE,Kandla_India,Jubail_Saudi Arabia,1599.42,14.6,4.56
ATLANTIC FORTUNE,Kandla_India,Itaguaí_Brazil,10075.42,14.6,28.75
ATLANTIC FORTUNE,Kandla_India,Jingtang_China,3688.43,14.6,10.53
ATLANTIC FORTUNE,Kandla_India,Lianyungang_China,3711.16,14.6,10.59
ATLANTIC FORTUNE,Kandla_India,Krishnapatnam_India,1079.62,14.6,3.08
ATLANTIC FORTUNE,Port Talbot_Wales,Mundra_India,5226.51,14.6,14.92
ATLANTIC FORTUNE,Port Talbot_Wales,Jubail_Saudi Arabia,3926.56,14.6,11.21
ATLANTIC FORTUNE,Port Talbot_Wales,Itaguaí_Brazil,5010.39,14.6,14.3
ATLANTIC FORTUNE,Port Talbot_Wales,Jingtang_China,6410.36,14.6,18.29
ATLANTIC FORTUNE,Port Talbot_Wales,Lianyungang_China,6754.52,14.6,19.28
ATLANTIC FORTUNE,Port Talbot_Wales,Krishnapatnam_India,6314.58,14.6,18.02
ATLANTIC FORTUNE,Mundra_India,Jubail_Saudi Arabia,1567.06,14.6,4.47
ATLANTIC FORTUNE,Mundra_India,Itaguaí_Brazil,10034.07,14.6,28.64
ATLANTIC FORTUNE,Mundra_India,Jingtang_China,3729.48,14.6,10.64
ATLANTIC FORTUNE,Mundra_India,Lianyungang_China,3752.83,14.6,10.71
ATLANTIC FORTUNE,Mundra_India,Krishnapatnam_India,1098.68,14.6,3.14
ATLANTIC FORTUNE,Jubail_Saudi Arabia,Itaguaí_Brazil,8668.56,14.6,24.74
ATLANTIC FORTUNE,Jubail_Saudi Arabia,Jingtang_China,4845.73,14.6,13.83
ATLANTIC FORTUNE,Jubail_Saudi Arabia,Lianyungang_China,4972.22,14.6,14.19
ATLANTIC FORTUNE,Jubail_Saudi Arabia,Krishnapatnam_India,2616.21,14.6,7.47
ATLANTIC FORTUNE,Itaguaí_Brazil,Jingtang_China,11083.22,14.6,31.63
ATLANTIC FORTUNE,Itaguaí_Brazil,Lianyungang_China,11723.25,14.6,33.46
ATLANTIC FORTUNE,Itaguaí_Brazil,Krishnapatnam_India,8282.0,14.6,23.64
