Vessel,From_Port,To_Port,Distance_NM,Speed_kn,Sailing_Days
PACIFIC GLORY,Xiamen_China,Kandla_India,3665.53,12.7,12.03
PACIFIC GLORY,Xiamen_China,Port Talbot_Wales,7437.12,12.7,24.4
PACIFIC GLORY,Xiamen_China,Mundra_India,3706.63,12.7,12.16
PACIFIC GLORY,Xiamen_China,Jubail_Saudi Arabia,5117.84,12.7,16.79
PACIFIC GLORY,Xiamen_China,Itaguaí_Brazil,10369.0,12.7,34.02
PACIFIC GLORY,Xiamen_China,Jingtang_China,1236.78,12.7,4.06
PACIFIC GLORY,Xiamen_China,Lianyungang_China,866.7,12.7,2.84
PACIFIC GLORY,Xiamen_China,Krishnapatnam_India,3119.58,12.7,10.23
PACIFIC GLORY,Kandla_India,Port Talbot_Wales,5240.69,12.7,17.19
PACIFIC GLORY,Kandla_India,Mundra_India,41.79,12.7,0.14
PACIFIC GLORY,Kandla_India,Jubail_Saudi Arabia,1599.42,12.7,5.25
PACIFIC GLORY,Kandla_India,Itaguaí_Brazil,10075.42,12.7,33.06
PACIFIC GLORY,Kandla_India,Jingtang_China,3688.43,12.7,12.1
PACIFIC GLORY,Kandla_India,Lianyungang_China,3711.16,12.7,12.18
PACIFIC GLORY,Kandla_India,Krishnapatnam_India,1079.62,12.7,3.54
PACIFIC GLORY,Port Talbot_Wales,Mundra_India,5226.51,12.7,17.15
PACIFIC GLORY,Port Talbot_Wales,Jubail_Saudi Arabia,3926.56,12.7,12.88
PACIFIC GLORY,Port Talbot_Wales,Itaguaí_Brazil,5010.39,12.7,16.44
PACIFIC GLORY,Port Talbot_Wales,Jingtang_China,6410.36,12.7,21.03
PACIFIC GLORY,Port Talbot_Wales,Lianyungang_China,6754.52,12.7,22.16
PACIFIC GLORY,Port Talbot_Wales,Krishnapatnam_India,6314.58,12.7,20.72
PACIFIC GLORY,Mundra_India,Jubail_Saudi Arabia,1567.06,12.7,5.14
PACIFIC GLORY,Mundra_India,Itaguaí_Brazil,10034.07,12.7,32.92
PACIFIC GLORY,Mundra_India,Jingtang_China,3729.48,12.7,12.24
PACIFIC GLORY,Mundra_India,Lianyungang_China,3752.83,12.7,12.31
PACIFIC GLORY,Mundra_India,Krishnapatnam_India,1098.68,12.7,3.6
PACIFIC GLORY,Jubail_Saudi Arabia,Itaguaí_Brazil,8668.56,12.7,28.44
PACIFIC GLORY,Jubail_Saudi Arabia,Jingtang_China,4845.73,12.7,15.9
PACIFIC GLORY,Jubail_Saudi Arabia,Lianyungang_China,4972.22,12.7,16.31
PACIFIC GLORY,Jubail_Saudi Arabia,Krishnapatnam_India,2616.21,12.7,8.58
PACIFIC GLORY,Itaguaí_Brazil,Jingtang_China,11083.22,12.7,36.36
PACIFIC GLORY,Itaguaí_Brazil,Lianyungang_China,11723.25,12.7,38.46
PACIFIC GLORY,Itaguaí_Brazil,Krishnapatnam_India,8282.0,12.7,27.17
PACIFIC GLORY,Jingtang_China,Lianyungang_China,378.12,12.7,1.24
PACIFIC GLORY,Jingtang_China,Krishnapatnam_India,3528.56,12.7,11.58
PACIFIC GLORY,Lianyungang_China,Krishnapatnam_India,3429.82,12.7,11.25
GOLDEN ASCENT,Dampier_Australia,Ponta da Madeira_Brazil,12623.15,12.3,42.76
GOLDEN ASCENT,Dampier_Australia,Saldanha Bay_South Africa,7213.63,12.3,24.44
GOLDEN ASCENT,Dampier_Australia,Taboneo_Indonesia,1670.48,12.3,5.66
GOLDEN ASCENT,Dampier_Australia,Vancouver_Canada,10510.98,12.3,35.61
GOLDEN ASCENT,Dampier_Australia,Kamsar_Guinea,11175.72,12.3,37.86
GOLDEN ASCENT,Dampier_Australia,Port Hedland_Australia,154.56,12.3,0.52
GOLDEN ASCENT,Dampier_Australia,Tubarao_Brazil,11199.88,12.3,37.94
GOLDEN ASCENT,Dampier_Australia,Qingdao_China,3331.2,12.3,11.28
GOLDEN ASCENT,Dampier_Australia,Caofeidian_China,3725.37,12.3,12.62
GOLDEN ASCENT,Dampier_Australia,Tianjin_China,3617.6,12.3,12.25
GOLDEN ASCENT,Dampier_Australia,Vizag_India,4243.92,12.3,14.38
GOLDEN ASCENT,Dampier_Australia,Fangcheng_China,2681.08,12.3,9.08
GOLDEN ASCENT,Dampier_Australia,Mangalore_India,4463.09,12.3,15.12
GOLDEN ASCENT,Dampier_Australia,Gwangyang_South Korea,4753.32,12.3,16.1
GOLDEN ASCENT,Dampier_Australia,Teluk Rubiah_Malaysia,2473.52,12.3,8.38
GOLDEN ASCENT,Dampier_Australia,Paradip_India,4235.0,12.3,14.35
GOLDEN ASCENT,Dampier_Australia,Map Ta Phut_Thailand,3081.34,12.3,10.44
GOLDEN ASCENT,Dampier_Australia,Rotterdam_Netherlands,10082.53,12.3,34.15
GOLDEN ASCENT,Dampier_Australia,Xiamen_China,2820.14,12.3,9.55
GOLDEN ASCENT,Dampier_Australia,Kandla_India,5291.03,12.3,17.92
GOLDEN ASCENT,Dampier_Australia,Port Talbot_Wales,10494.78,12.3,35.55
GOLDEN ASCENT,Dampier_Australia,Mundra_India,5310.2,12.3,17.99
GOLDEN ASCENT,Dampier_Australia,Jubail_Saudi Arabia,6767.98,12.3,22.93
GOLDEN ASCENT,Dampier_Australia,Itaguaí_Brazil,11132.8,12.3,37.71
GOLDEN ASCENT,Dampier_Australia,Jingtang_China,3708.54,12.3,12.56
GOLDEN ASCENT,Dampier_Australia,Lianyungang_China,3348.48,12.3,11.34
GOLDEN ASCENT,Dampier_Australia,Krishnapatnam_India,4211.61,12.3,14.27
GOLDEN ASCENT,Ponta da Madeira_Brazil,Saldanha Bay_South Africa,5500.32,12.3,18.63
GOLDEN ASCENT,Ponta da Madeira_Brazil,Taboneo_Indonesia,13535.63,12.3,45.85
GOLDEN ASCENT,Ponta da Madeira_Brazil,Vancouver_Canada,7124.53,12.3,24.13
GOLDEN ASCENT,Ponta da Madeira_Brazil,Kamsar_Guinea,2652.04,12.3,8.98
GOLDEN ASCENT,Ponta da Madeira_Brazil,Port Hedland_Australia,12743.47,12.3,43.17
GOLDEN ASCENT,Ponta da Madeira_Brazil,Tubarao_Brazil,1526.57,12.3,5.17
GOLDEN ASCENT,Ponta da Madeira_Brazil,Qingdao_China,10768.94,12.3,36.48
GOLDEN ASCENT,Ponta da Madeira_Brazil,Caofeidian_China,11049.5,12.3,37.43
GOLDEN ASCENT,Ponta da Madeira_Brazil,Tianjin_China,11886.0,12.3,40.26
GOLDEN ASCENT,Ponta da Madeira_Brazil,Vizag_India,10614.97,12.3,35.96
GOLDEN ASCENT,Ponta da Madeira_Brazil,Fangcheng_China,10990.82,12.3,37.23
GOLDEN ASCENT,Ponta da Madeira_Brazil,Mangalore_India,9990.66,12.3,33.84
GOLDEN ASCENT,Ponta da Madeira_Brazil,Gwangyang_South Korea,12335.95,12.3,41.79
GOLDEN ASCENT,Ponta da Madeira_Brazil,Teluk Rubiah_Malaysia,12173.75,12.3,41.24
GOLDEN ASCENT,Ponta da Madeira_Brazil,Paradip_India,10839.16,12.3,36.72
GOLDEN ASCENT,Ponta da Madeira_Brazil,Map Ta Phut_Thailand,12124.91,12.3,41.07
GOLDEN ASCENT,Ponta da Madeira_Brazil,Rotterdam_Netherlands,4080.78,12.3,13.82
GOLDEN ASCENT,Ponta da Madeira_Brazil,Xiamen_China,12789.78,12.3,43.33
GOLDEN ASCENT,Ponta da Madeira_Brazil,Kandla_India,9532.44,12.3,32.29
GOLDEN ASCENT,Ponta da Madeira_Brazil,Port Talbot_Wales,3731.59,12.3,12.64
GOLDEN ASCENT,Ponta da Madeira_Brazil,Mundra_India,9496.22,12.3,32.17
GOLDEN ASCENT,Ponta da Madeira_Brazil,Jubail_Saudi Arabia,7950.04,12.3,26.93
GOLDEN ASCENT,Ponta da Madeira_Brazil,Itaguaí_Brazil,1882.56,12.3,6.38
GOLDEN ASCENT,Ponta da Madeira_Brazil,Jingtang_China,11483.16,12.3,38.9
GOLDEN ASCENT,Ponta da Madeira_Brazil,Lianyungang_China,11028.6,12.3,37.36
GOLDEN ASCENT,Ponta da Madeira_Brazil,Krishnapatnam_India,10408.64,12.3,35.26
GOLDEN ASCENT,Saldanha Bay_South Africa,Taboneo_Indonesia,8174.86,12.3,27.69
GOLDEN ASCENT,Saldanha Bay_South Africa,Vancouver_Canada,12354.61,12.3,41.85
GOLDEN ASCENT,Saldanha Bay_South Africa,Kamsar_Guinea,4537.52,12.3,15.37
GOLDEN ASCENT,Saldanha Bay_South Africa,Port Hedland_Australia,7356.16,12.3,24.92
GOLDEN ASCENT,Saldanha Bay_South Africa,Tubarao_Brazil,4444.79,12.3,15.06
GOLDEN ASCENT,Saldanha Bay_South Africa,Qingdao_China,8085.54,12.3,27.39
GOLDEN ASCENT,Saldanha Bay_South Africa,Caofeidian_China,8469.69,12.3,28.69
GOLDEN ASCENT,Saldanha Bay_South Africa,Tianjin_China,8350.68,12.3,28.29
GOLDEN ASCENT,Saldanha Bay_South Africa,Vizag_India,6750.55,12.3,22.87
GOLDEN ASCENT,Saldanha Bay_South Africa,Fangcheng_China,6681.36,12.3,22.63
GOLDEN ASCENT,Saldanha Bay_South Africa,Mangalore_India,5973.72,12.3,20.24
GOLDEN ASCENT,Saldanha Bay_South Africa,Gwangyang_South Korea,10334.99,12.3,35.01
GOLDEN ASCENT,Saldanha Bay_South Africa,Teluk Rubiah_Malaysia,7241.55,12.3,24.53
GOLDEN ASCENT,Saldanha Bay_South Africa,Paradip_India,7100.58,12.3,24.05
GOLDEN ASCENT,Saldanha Bay_South Africa,Map Ta Phut_Thailand,7674.2,12.3,26.0
GOLDEN ASCENT,Saldanha Bay_South Africa,Rotterdam_Netherlands,6324.2,12.3,21.42
GOLDEN ASCENT,Saldanha Bay_South Africa,Xiamen_China,9340.12,12.3,31.64
GOLDEN ASCENT,Saldanha Bay_South Africa,Kandla_India,4622.05,12.3,15.66
GOLDEN ASCENT,Saldanha Bay_South Africa,Port Talbot_Wales,5582.2,12.3,18.91
GOLDEN ASCENT,Saldanha Bay_South Africa,Mundra_India,6264.92,12.3,21.22
GOLDEN ASCENT,Saldanha Bay_South Africa,Jubail_Saudi Arabia,5002.9,12.3,16.95
GOLDEN ASCENT,Saldanha Bay_South Africa,Itaguaí_Brazil,4600.37,12.3,15.58
GOLDEN ASCENT,Saldanha Bay_South Africa,Jingtang_China,8123.94,12.3,27.52
GOLDEN ASCENT,Saldanha Bay_South Africa,Lianyungang_China,7865.55,12.3,26.64
GOLDEN ASCENT,Saldanha Bay_South Africa,Krishnapatnam_India,5126.31,12.3,17.37
GOLDEN ASCENT,Taboneo_Indonesia,Vancouver_Canada,9205.3,12.3,31.18
GOLDEN ASCENT,Taboneo_Indonesia,Kamsar_Guinea,11079.73,12.3,37.53
GOLDEN ASCENT,Taboneo_Indonesia,Port Hedland_Australia,1644.23,12.3,5.57
GOLDEN ASCENT,Taboneo_Indonesia,Tubarao_Brazil,12559.18,12.3,42.54
GOLDEN ASCENT,Taboneo_Indonesia,Qingdao_China,3109.59,12.3,10.53
GOLDEN ASCENT,Taboneo_Indonesia,Caofeidian_China,3081.52,12.3,10.44
GOLDEN ASCENT,Taboneo_Indonesia,Tianjin_China,3346.33,12.3,11.34
GOLDEN ASCENT,Taboneo_Indonesia,Vizag_India,2372.52,12.3,8.04
GOLDEN ASCENT,Taboneo_Indonesia,Fangcheng_China,1830.51,12.3,6.2
GOLDEN ASCENT,Taboneo_Indonesia,Mangalore_India,3708.04,12.3,12.56
GOLDEN ASCENT,Taboneo_Indonesia,Gwangyang_South Korea,3114.12,12.3,10.55
GOLDEN ASCENT,Taboneo_Indonesia,Teluk Rubiah_Malaysia,1448.98,12.3,4.91
GOLDEN ASCENT,Taboneo_Indonesia,Paradip_India,2424.45,12.3,8.21
GOLDEN ASCENT,Taboneo_Indonesia,Map Ta Phut_Thailand,1369.64,12.3,4.64
GOLDEN ASCENT,Taboneo_Indonesia,Rotterdam_Netherlands,9119.0,12.3,30.89
GOLDEN ASCENT,Taboneo_Indonesia,Xiamen_China,1975.74,12.3,6.69
GOLDEN ASCENT,Taboneo_Indonesia,Kandla_India,3670.92,12.3,12.44
GOLDEN ASCENT,Taboneo_Indonesia,Port Talbot_Wales,9185.53,12.3,31.12
GOLDEN ASCENT,Taboneo_Indonesia,Mundra_India,3596.52,12.3,12.18
GOLDEN ASCENT,Taboneo_Indonesia,Jubail_Saudi Arabia,5920.49,12.3,20.06
GOLDEN ASCENT,Taboneo_Indonesia,Itaguaí_Brazil,12599.51,12.3,42.68
GOLDEN ASCENT,Taboneo_Indonesia,Jingtang_China,3365.32,12.3,11.4
GOLDEN ASCENT,Taboneo_Indonesia,Lianyungang_China,2993.94,12.3,10.14
GOLDEN ASCENT,Taboneo_Indonesia,Krishnapatnam_India,2411.88,12.3,8.17
GOLDEN ASCENT,Vancouver_Canada,Kamsar_Guinea,7832.35,12.3,26.53
GOLDEN ASCENT,Vancouver_Canada,Port Hedland_Australia,10384.52,12.3,35.18
GOLDEN ASCENT,Vancouver_Canada,Tubarao_Brazil,8471.67,12.3,28.7
GOLDEN ASCENT,Vancouver_Canada,Qingdao_China,5280.08,12.3,17.89
GOLDEN ASCENT,Vancouver_Canada,Caofeidian_China,5355.0,12.3,18.14
GOLDEN ASCENT,Vancouver_Canada,Tianjin_China,5030.25,12.3,17.04
GOLDEN ASCENT,Vancouver_Canada,Vizag_India,8810.76,12.3,29.85
GOLDEN ASCENT,Vancouver_Canada,Fangcheng_China,6011.32,12.3,20.36
GOLDEN ASCENT,Vancouver_Canada,Mangalore_India,9733.19,12.3,32.97
GOLDEN ASCENT,Vancouver_Canada,Gwangyang_South Korea,4560.94,12.3,15.45
GOLDEN ASCENT,Vancouver_Canada,Teluk Rubiah_Malaysia,9625.02,12.3,32.61
GOLDEN ASCENT,Vancouver_Canada,Paradip_India,9045.75,12.3,30.64
GOLDEN ASCENT,Vancouver_Canada,Map Ta Phut_Thailand,8979.21,12.3,30.42
GOLDEN ASCENT,Vancouver_Canada,Rotterdam_Netherlands,8711.22,12.3,29.51
GOLDEN ASCENT,Vancouver_Canada,Xiamen_China,5263.68,12.3,17.83
GOLDEN ASCENT,Vancouver_Canada,Kandla_India,9772.29,12.3,33.1
GOLDEN ASCENT,Vancouver_Canada,Port Talbot_Wales,5606.8,12.3,18.99
GOLDEN ASCENT,Vancouver_Canada,Mundra_India,10028.64,12.3,33.97
GOLDEN ASCENT,Vancouver_Canada,Jubail_Saudi Arabia,8692.22,12.3,29.45
GOLDEN ASCENT,Vancouver_Canada,Itaguaí_Brazil,8455.58,12.3,28.64
GOLDEN ASCENT,Vancouver_Canada,Jingtang_China,5337.66,12.3,18.08
GOLDEN ASCENT,Vancouver_Canada,Lianyungang_China,5063.85,12.3,17.15
GOLDEN ASCENT,Vancouver_Canada,Krishnapatnam_India,8260.25,12.3,27.98
GOLDEN ASCENT,Kamsar_Guinea,Port Hedland_Australia,11329.31,12.3,38.38
GOLDEN ASCENT,Kamsar_Guinea,Tubarao_Brazil,3314.3,12.3,11.23
GOLDEN ASCENT,Kamsar_Guinea,Qingdao_China,11614.72,12.3,39.35
GOLDEN ASCENT,Kamsar_Guinea,Caofeidian_China,11120.08,12.3,37.67
GOLDEN ASCENT,Kamsar_Guinea,Tianjin_China,11854.27,12.3,40.16
GOLDEN ASCENT,Kamsar_Guinea,Vizag_India,8455.2,12.3,28.64
GOLDEN ASCENT,Kamsar_Guinea,Fangcheng_China,10129.0,12.3,34.31
GOLDEN ASCENT,Kamsar_Guinea,Mangalore_India,7385.41,12.3,25.02
GOLDEN ASCENT,Kamsar_Guinea,Gwangyang_South Korea,10303.94,12.3,34.9
GOLDEN ASCENT,Kamsar_Guinea,Teluk Rubiah_Malaysia,9632.65,12.3,32.63
GOLDEN ASCENT,Kamsar_Guinea,Paradip_India,8187.4,12.3,27.74
GOLDEN ASCENT,Kamsar_Guinea,Map Ta Phut_Thailand,9484.41,12.3,32.13
GOLDEN ASCENT,Kamsar_Guinea,Rotterdam_Netherlands,3718.64,12.3,12.6
GOLDEN ASCENT,Kamsar_Guinea,Xiamen_China,10304.48,12.3,34.91
GOLDEN ASCENT,Kamsar_Guinea,Kandla_India,6880.84,12.3,23.31
GOLDEN ASCENT,Kamsar_Guinea,Port Talbot_Wales,3533.18,12.3,11.97
GOLDEN ASCENT,Kamsar_Guinea,Mundra_India,6844.87,12.3,23.19
GOLDEN ASCENT,Kamsar_Guinea,Jubail_Saudi Arabia,5299.3,12.3,17.95
GOLDEN ASCENT,Kamsar_Guinea,Itaguaí_Brazil,3667.27,12.3,12.42
GOLDEN ASCENT,Kamsar_Guinea,Jingtang_China,12019.35,12.3,40.72
GOLDEN ASCENT,Kamsar_Guinea,Lianyungang_China,9885.23,12.3,33.49
GOLDEN ASCENT,Kamsar_Guinea,Krishnapatnam_India,7786.53,12.3,26.38
GOLDEN ASCENT,Port Hedland_Australia,Tubarao_Brazil,11300.54,12.3,38.28
GOLDEN ASCENT,Port Hedland_Australia,Qingdao_China,3492.58,12.3,11.83
GOLDEN ASCENT,Port Hedland_Australia,Caofeidian_China,3788.51,12.3,12.83
GOLDEN ASCENT,Port Hedland_Australia,Tianjin_China,3985.8,12.3,13.5
GOLDEN ASCENT,Port Hedland_Australia,Vizag_India,4327.04,12.3,14.66
GOLDEN ASCENT,Port Hedland_Australia,Fangcheng_China,2842.74,12.3,9.63
GOLDEN ASCENT,Port Hedland_Australia,Mangalore_India,4570.22,12.3,15.48
GOLDEN ASCENT,Port Hedland_Australia,Gwangyang_South Korea,3633.0,12.3,12.31
GOLDEN ASCENT,Port Hedland_Australia,Teluk Rubiah_Malaysia,2538.05,12.3,8.6
GOLDEN ASCENT,Port Hedland_Australia,Paradip_India,2980.8,12.3,10.1
GOLDEN ASCENT,Port Hedland_Australia,Map Ta Phut_Thailand,3124.28,12.3,10.58
GOLDEN ASCENT,Port Hedland_Australia,Rotterdam_Netherlands,10158.86,12.3,34.41
GOLDEN ASCENT,Port Hedland_Australia,Xiamen_China,2806.75,12.3,9.51
GOLDEN ASCENT,Port Hedland_Australia,Kandla_India,5385.93,12.3,18.25
GOLDEN ASCENT,Port Hedland_Australia,Port Talbot_Wales,10570.05,12.3,35.81
GOLDEN ASCENT,Port Hedland_Australia,Mundra_India,5406.14,12.3,18.31
GOLDEN ASCENT,Port Hedland_Australia,Jubail_Saudi Arabia,6877.94,12.3,23.3
GOLDEN ASCENT,Port Hedland_Australia,Itaguaí_Brazil,11221.22,12.3,38.01
GOLDEN ASCENT,Port Hedland_Australia,Jingtang_China,3584.64,12.3,12.14
GOLDEN ASCENT,Port Hedland_Australia,Lianyungang_China,3545.52,12.3,12.01
GOLDEN ASCENT,Port Hedland_Australia,Krishnapatnam_India,2916.5,12.3,9.88
GOLDEN ASCENT,Tubarao_Brazil,Qingdao_China,10480.4,12.3,35.5
GOLDEN ASCENT,Tubarao_Brazil,Caofeidian_China,11214.72,12.3,37.99
GOLDEN ASCENT,Tubarao_Brazil,Tianjin_China,12890.75,12.3,43.67
GOLDEN ASCENT,Tubarao_Brazil,Vizag_India,10654.01,12.3,36.09
GOLDEN ASCENT,Tubarao_Brazil,Fangcheng_China,10191.84,12.3,34.53
GOLDEN ASCENT,Tubarao_Brazil,Mangalore_India,9895.96,12.3,33.52
GOLDEN ASCENT,Tubarao_Brazil,Gwangyang_South Korea,13609.77,12.3,46.1
GOLDEN ASCENT,Tubarao_Brazil,Teluk Rubiah_Malaysia,11654.83,12.3,39.48
GOLDEN ASCENT,Tubarao_Brazil,Paradip_India,10965.74,12.3,37.15
GOLDEN ASCENT,Tubarao_Brazil,Map Ta Phut_Thailand,11961.13,12.3,40.52
GOLDEN ASCENT,Tubarao_Brazil,Rotterdam_Netherlands,5161.33,12.3,17.48
GOLDEN ASCENT,Tubarao_Brazil,Xiamen_China,10765.65,12.3,36.47
GOLDEN ASCENT,Tubarao_Brazil,Kandla_India,9745.46,12.3,33.01
GOLDEN ASCENT,Tubarao_Brazil,Port Talbot_Wales,4836.84,12.3,16.38
GOLDEN ASCENT,Tubarao_Brazil,Mundra_India,9704.32,12.3,32.87
GOLDEN ASCENT,Tubarao_Brazil,Jubail_Saudi Arabia,8049.72,12.3,27.27
GOLDEN ASCENT,Tubarao_Brazil,Itaguaí_Brazil,358.36,12.3,1.21
GOLDEN ASCENT,Tubarao_Brazil,Jingtang_China,11650.33,12.3,39.47
GOLDEN ASCENT,Tubarao_Brazil,Lianyungang_China,10718.5,12.3,36.31
GOLDEN ASCENT,Tubarao_Brazil,Krishnapatnam_India,7761.6,12.3,26.29
GOLDEN ASCENT,Qingdao_China,Caofeidian_China,278.65,12.3,0.94
GOLDEN ASCENT,Qingdao_China,Tianjin_China,304.26,12.3,1.03
GOLDEN ASCENT,Qingdao_China,Vizag_India,3156.62,12.3,10.69
GOLDEN ASCENT,Qingdao_China,Fangcheng_China,1501.69,12.3,5.09
GOLDEN ASCENT,Qingdao_China,Mangalore_India,3940.36,12.3,13.35
GOLDEN ASCENT,Qingdao_China,Gwangyang_South Korea,508.54,12.3,1.72
GOLDEN ASCENT,Qingdao_China,Teluk Rubiah_Malaysia,2692.8,12.3,9.12
GOLDEN ASCENT,Qingdao_China,Paradip_India,2806.81,12.3,9.51
GOLDEN ASCENT,Qingdao_China,Map Ta Phut_Thailand,2447.06,12.3,8.29
GOLDEN ASCENT,Qingdao_China,Rotterdam_Netherlands,6381.96,12.3,21.62
GOLDEN ASCENT,Qingdao_China,Xiamen_China,986.13,12.3,3.34
GOLDEN ASCENT,Qingdao_China,Kandla_India,3784.14,12.3,12.82
GOLDEN ASCENT,Qingdao_China,Port Talbot_Wales,6696.68,12.3,22.69
GOLDEN ASCENT,Qingdao_China,Mundra_India,3825.69,12.3,12.96
GOLDEN ASCENT,Qingdao_China,Jubail_Saudi Arabia,5014.2,12.3,16.99
GOLDEN ASCENT,Qingdao_China,Itaguaí_Brazil,11370.96,12.3,38.52
GOLDEN ASCENT,Qingdao_China,Jingtang_China,289.2,12.3,0.98
GOLDEN ASCENT,Qingdao_China,Lianyungang_China,130.17,12.3,0.44
GOLDEN ASCENT,Qingdao_China,Krishnapatnam_India,3532.96,12.3,11.97
GOLDEN ASCENT,Caofeidian_China,Tianjin_China,49.44,12.3,0.17
GOLDEN ASCENT,Caofeidian_China,Vizag_India,3131.34,12.3,10.61
GOLDEN ASCENT,Caofeidian_China,Fangcheng_China,1635.32,12.3,5.54
GOLDEN ASCENT,Caofeidian_China,Mangalore_India,3904.26,12.3,13.23
GOLDEN ASCENT,Caofeidian_China,Gwangyang_South Korea,707.72,12.3,2.4
GOLDEN ASCENT,Caofeidian_China,Teluk Rubiah_Malaysia,3106.48,12.3,10.52
GOLDEN ASCENT,Caofeidian_China,Paradip_India,2781.98,12.3,9.42
GOLDEN ASCENT,Caofeidian_China,Map Ta Phut_Thailand,2563.49,12.3,8.68
GOLDEN ASCENT,Caofeidian_China,Rotterdam_Netherlands,6106.14,12.3,20.68
GOLDEN ASCENT,Caofeidian_China,Xiamen_China,1220.12,12.3,4.13
GOLDEN ASCENT,Caofeidian_China,Kandla_India,5591.36,12.3,18.94
GOLDEN ASCENT,Caofeidian_China,Port Talbot_Wales,6419.04,12.3,21.74
GOLDEN ASCENT,Caofeidian_China,Mundra_India,3718.17,12.3,12.6
GOLDEN ASCENT,Caofeidian_China,Jubail_Saudi Arabia,4839.34,12.3,16.39
GOLDEN ASCENT,Caofeidian_China,Itaguaí_Brazil,11328.57,12.3,38.38
GOLDEN ASCENT,Caofeidian_China,Jingtang_China,18.92,12.3,0.06
GOLDEN ASCENT,Caofeidian_China,Lianyungang_China,363.4,12.3,1.23
GOLDEN ASCENT,Caofeidian_China,Krishnapatnam_India,3512.96,12.3,11.9
GOLDEN ASCENT,Tianjin_China,Vizag_India,4129.65,12.3,13.99
GOLDEN ASCENT,Tianjin_China,Fangcheng_China,1611.01,12.3,5.46
GOLDEN ASCENT,Tianjin_China,Mangalore_India,3858.15,12.3,13.07
GOLDEN ASCENT,Tianjin_China,Gwangyang_South Korea,752.03,12.3,2.55
GOLDEN ASCENT,Tianjin_China,Teluk Rubiah_Malaysia,2969.17,12.3,10.06
GOLDEN ASCENT,Tianjin_China,Paradip_India,4542.3,12.3,15.39
GOLDEN ASCENT,Tianjin_China,Map Ta Phut_Thailand,2534.88,12.3,8.59
GOLDEN ASCENT,Tianjin_China,Rotterdam_Netherlands,11133.0,12.3,37.71
GOLDEN ASCENT,Tianjin_China,Xiamen_China,1219.14,12.3,4.13
GOLDEN ASCENT,Tianjin_China,Kandla_India,3627.91,12.3,12.29
GOLDEN ASCENT,Tianjin_China,Port Talbot_Wales,6392.99,12.3,21.66
GOLDEN ASCENT,Tianjin_China,Mundra_India,3668.99,12.3,12.43
GOLDEN ASCENT,Tianjin_China,Jubail_Saudi Arabia,4790.83,12.3,16.23
GOLDEN ASCENT,Tianjin_China,Itaguaí_Brazil,11373.12,12.3,38.53
GOLDEN ASCENT,Tianjin_China,Jingtang_China,82.82,12.3,0.28
GOLDEN ASCENT,Tianjin_China,Lianyungang_China,374.38,12.3,1.27
GOLDEN ASCENT,Tianjin_China,Krishnapatnam_India,3468.08,12.3,11.75
GOLDEN ASCENT,Vizag_India,Fangcheng_China,2014.3,12.3,6.82
GOLDEN ASCENT,Vizag_India,Mangalore_India,789.08,12.3,2.67
GOLDEN ASCENT,Vizag_India,Gwangyang_South Korea,3611.62,12.3,12.23
GOLDEN ASCENT,Vizag_India,Teluk Rubiah_Malaysia,1827.88,12.3,6.19
GOLDEN ASCENT,Vizag_India,Paradip_India,248.46,12.3,0.84
GOLDEN ASCENT,Vizag_India,Map Ta Phut_Thailand,1513.98,12.3,5.13
GOLDEN ASCENT,Vizag_India,Rotterdam_Netherlands,5840.39,12.3,19.78
GOLDEN ASCENT,Vizag_India,Xiamen_China,2784.31,12.3,9.43
GOLDEN ASCENT,Vizag_India,Kandla_India,1118.35,12.3,3.79
GOLDEN ASCENT,Vizag_India,Port Talbot_Wales,6253.19,12.3,21.18
GOLDEN ASCENT,Vizag_India,Mundra_India,1148.95,12.3,3.89
GOLDEN ASCENT,Vizag_India,Jubail_Saudi Arabia,2893.44,12.3,9.8
GOLDEN ASCENT,Vizag_India,Itaguaí_Brazil,10956.11,12.3,37.11
GOLDEN ASCENT,Vizag_India,Jingtang_China,3146.8,12.3,10.66
GOLDEN ASCENT,Vizag_India,Lianyungang_China,4064.24,12.3,13.77
GOLDEN ASCENT,Vizag_India,Krishnapatnam_India,383.83,12.3,1.3
GOLDEN ASCENT,Fangcheng_China,Mangalore_India,2780.8,12.3,9.42
GOLDEN ASCENT,Fangcheng_China,Gwangyang_South Korea,1809.86,12.3,6.13
GOLDEN ASCENT,Fangcheng_China,Teluk Rubiah_Malaysia,1722.0,12.3,5.83
GOLDEN ASCENT,Fangcheng_China,Paradip_India,1704.09,12.3,5.77
GOLDEN ASCENT,Fangcheng_China,Map Ta Phut_Thailand,948.11,12.3,3.21
GOLDEN ASCENT,Fangcheng_China,Rotterdam_Netherlands,6845.91,12.3,23.19
GOLDEN ASCENT,Fangcheng_China,Xiamen_China,789.98,12.3,2.68
GOLDEN ASCENT,Fangcheng_China,Kandla_India,2960.94,12.3,10.03
GOLDEN ASCENT,Fangcheng_China,Port Talbot_Wales,7225.35,12.3,24.48
GOLDEN ASCENT,Fangcheng_China,Mundra_India,4160.19,12.3,14.09
GOLDEN ASCENT,Fangcheng_China,Jubail_Saudi Arabia,5177.52,12.3,17.54
GOLDEN ASCENT,Fangcheng_China,Itaguaí_Brazil,10310.16,12.3,34.93
GOLDEN ASCENT,Fangcheng_China,Jingtang_China,1654.25,12.3,5.6
