Vessel,From_Port,To_Port,Distance_NM,Speed_kn,Sailing_Days
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Tianjin_China,11886.0,13.8,35.89
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Vizag_India,10614.97,13.8,32.05
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Fangcheng_China,10990.82,13.8,33.18
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Mangalore_India,9990.66,13.8,30.17
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Gwangyang_South Korea,12335.95,13.8,37.25
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Teluk Rubiah_Malaysia,12173.75,13.8,36.76
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Paradip_India,10839.16,13.8,32.73
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Map Ta Phut_Thailand,12124.91,13.8,36.61
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Rotterdam_Netherlands,4080.78,13.8,12.32
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Xiamen_China,12789.78,13.8,38.62
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Kandla_India,9532.44,13.8,28.78
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Port Talbot_Wales,3731.59,13.8,11.27
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Mundra_India,9496.22,13.8,28.67
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Jubail_Saudi Arabia,7950.04,13.8,24.0
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Itaguaí_Brazil,1882.56,13.8,5.68
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Jingtang_China,11483.16,13.8,34.67
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Lianyungang_China,11028.6,13.8,33.3
ATLANTIC FORTUNE,Ponta da Madeira_Brazil,Krishnapatnam_India,10408.64,13.8,31.43
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Taboneo_Indonesia,8174.86,13.8,24.68
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Vancouver_Canada,12354.61,13.8,37.3
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Kamsar_Guinea,4537.52,13.8,13.7
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Port Hedland_Australia,7356.16,13.8,22.21
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Tubarao_Brazil,4444.79,13.8,13.42
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Qingdao_China,8085.54,13.8,24.41
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Caofeidian_China,8469.69,13.8,25.57
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Tianjin_China,8350.68,13.8,25.21
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Vizag_India,6750.55,13.8,20.38
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Fangcheng_China,6681.36,13.8,20.17
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Mangalore_India,5973.72,13.8,18.04
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Gwangyang_South Korea,10334.99,13.8,31.2
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Teluk Rubiah_Malaysia,7241.55,13.8,21.86
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Paradip_India,7100.58,13.8,21.44
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Map Ta Phut_Thailand,7674.2,13.8,23.17
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Rotterdam_Netherlands,6324.2,13.8,19.09
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Xiamen_China,9340.12,13.8,28.2
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Kandla_India,4622.05,13.8,13.96
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Port Talbot_Wales,5582.2,13.8,16.85
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Mundra_India,6264.92,13.8,18.92
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Jubail_Saudi Arabia,5002.9,13.8,15.11
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Itaguaí_Brazil,4600.37,13.8,13.89
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Jingtang_China,8123.94,13.8,24.53
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Lianyungang_China,7865.55,13.8,23.75
ATLANTIC FORTUNE,Saldanha Bay_South Africa,Krishnapatnam_India,5126.31,13.8,15.48
ATLANTIC FORTUNE,Taboneo_Indonesia,Vancouver_Canada,9205.3,13.8,27.79
ATLANTIC FORTUNE,Taboneo_Indonesia,Kamsar_Guinea,11079.73,13.8,33.45
ATLANTIC FORTUNE,Taboneo_Indonesia,Port Hedland_Australia,1644.23,13.8,4.96
ATLANTIC FORTUNE,Taboneo_Indonesia,Tubarao_Brazil,12559.18,13.8,37.92
ATLANTIC FORTUNE,Taboneo_Indonesia,Qingdao_China,3109.59,13.8,9.39
ATLANTIC FORTUNE,Taboneo_Indonesia,Caofeidian_China,3081.52,13.8,9.3
ATLANTIC FORTUNE,Taboneo_Indonesia,Tianjin_China,3346.33,13.8,10.1
ATLANTIC FORTUNE,Taboneo_Indonesia,Vizag_India,2372.52,13.8,7.16
ATLANTIC FORTUNE,Taboneo_Indonesia,Fangcheng_China,1830.51,13.8,5.53
ATLANTIC FORTUNE,Taboneo_Indonesia,Mangalore_India,3708.04,13.8,11.2
ATLANTIC FORTUNE,Taboneo_Indonesia,Gwangyang_South Korea,3114.12,13.8,9.4
ATLANTIC FORTUNE,Taboneo_Indonesia,Teluk Rubiah_Malaysia,1448.98,13.8,4.37
ATLANTIC FORTUNE,Taboneo_Indonesia,Paradip_India,2424.45,13.8,7.32
ATLANTIC FORTUNE,Taboneo_Indonesia,Map Ta Phut_Thailand,1369.64,13.8,4.14
ATLANTIC FORTUNE,Taboneo_Indonesia,Rotterdam_Netherlands,9119.0,13.8,27.53
ATLANTIC FORTUNE,Taboneo_Indonesia,Xiamen_China,1975.74,13.8,5.97
ATLANTIC FORTUNE,Taboneo_Indonesia,Kandla_India,3670.92,13.8,11.08
ATLANTIC FORTUNE,Taboneo_Indonesia,Port Talbot_Wales,9185.53,13.8,27.73
ATLANTIC FORTUNE,Taboneo_Indonesia,Mundra_India,3596.52,13.8,10.86
ATLANTIC FORTUNE,Taboneo_Indonesia,Jubail_Saudi Arabia,5920.49,13.8,17.88
ATLANTIC FORTUNE,Taboneo_Indonesia,Itaguaí_Brazil,12599.51,13.8,38.04
ATLANTIC FORTUNE,Taboneo_Indonesia,Jingtang_China,3365.32,13.8,10.16
ATLANTIC FORTUNE,Taboneo_Indonesia,Lianyungang_China,2993.94,13.8,9.04
ATLANTIC FORTUNE,Taboneo_Indonesia,Krishnapatnam_India,2411.88,13.8,7.28
ATLANTIC FORTUNE,Vancouver_Canada,Kamsar_Guinea,7832.35,13.8,23.65
ATLANTIC FORTUNE,Vancouver_Canada,Port Hedland_Australia,10384.52,13.8,31.35
ATLANTIC FORTUNE,Vancouver_Canada,Tubarao_Brazil,8471.67,13.8,25.58
ATLANTIC FORTUNE,Vancouver_Canada,Qingdao_China,5280.08,13.8,15.94
ATLANTIC FORTUNE,Vancouver_Canada,Caofeidian_China,5355.0,13.8,16.17
ATLANTIC FORTUNE,Vancouver_Canada,Tianjin_China,5030.25,13.8,15.19
ATLANTIC FORTUNE,Vancouver_Canada,Vizag_India,8810.76,13.8,26.6
ATLANTIC FORTUNE,Vancouver_Canada,Fangcheng_China,6011.32,13.8,18.15
ATLANTIC FORTUNE,Vancouver_Canada,Mangalore_India,9733.19,13.8,29.39
ATLANTIC FORTUNE,Vancouver_Canada,Gwangyang_South Korea,4560.94,13.8,13.77
ATLANTIC FORTUNE,Vancouver_Canada,Teluk Rubiah_Malaysia,9625.02,13.8,29.06
ATLANTIC FORTUNE,Vancouver_Canada,Paradip_India,9045.75,13.8,27.31
ATLANTIC FORTUNE,Vancouver_Canada,Map Ta Phut_Thailand,8979.21,13.8,27.11
ATLANTIC FORTUNE,Vancouver_Canada,Rotterdam_Netherlands,8711.22,13.8,26.3
ATLANTIC FORTUNE,Vancouver_Canada,Xiamen_China,5263.68,13.8,15.89
ATLANTIC FORTUNE,Vancouver_Canada,Kandla_India,9772.29,13.8,29.51
ATLANTIC FORTUNE,Vancouver_Canada,Port Talbot_Wales,5606.8,13.8,16.93
ATLANTIC FORTUNE,Vancouver_Canada,Mundra_India,10028.64,13.8,30.28
ATLANTIC FORTUNE,Vancouver_Canada,Jubail_Saudi Arabia,8692.22,13.8,26.24
ATLANTIC FORTUNE,Vancouver_Canada,Itaguaí_Brazil,8455.58,13.8,25.53
ATLANTIC FORTUNE,Vancouver_Canada,Jingtang_China,5337.66,13.8,16.12
ATLANTIC FORTUNE,Vancouver_Canada,Lianyungang_China,5063.85,13.8,15.29
ATLANTIC FORTUNE,Vancouver_Canada,Krishnapatnam_India,8260.25,13.8,24.94
ATLANTIC FORTUNE,Kamsar_Guinea,Port Hedland_Australia,11329.31,13.8,34.21
ATLANTIC FORTUNE,Kamsar_Guinea,Tubarao_Brazil,3314.3,13.8,10.01
ATLANTIC FORTUNE,Kamsar_Guinea,Qingdao_China,11614.72,13.8,35.07
ATLANTIC FORTUNE,Kamsar_Guinea,Caofeidian_China,11120.08,13.8,33.58
ATLANTIC FORTUNE,Kamsar_Guinea,Tianjin_China,11854.27,13.8,35.79
ATLANTIC FORTUNE,Kamsar_Guinea,Vizag_India,8455.2,13.8,25.53
ATLANTIC FORTUNE,Kamsar_Guinea,Fangcheng_China,10129.0,13.8,30.58
ATLANTIC FORTUNE,Kamsar_Guinea,Mangalore_India,7385.41,13.8,22.3
ATLANTIC FORTUNE,Kamsar_Guinea,Gwangyang_South Korea,10303.94,13.8,31.11
ATLANTIC FORTUNE,Kamsar_Guinea,Teluk Rubiah_Malaysia,9632.65,13.8,29.08
ATLANTIC FORTUNE,Kamsar_Guinea,Paradip_India,8187.4,13.8,24.72
ATLANTIC FORTUNE,Kamsar_Guinea,Map Ta Phut_Thailand,9484.41,13.8,28.64
ATLANTIC FORTUNE,Kamsar_Guinea,Rotterdam_Netherlands,3718.64,13.8,11.23
ATLANTIC FORTUNE,Kamsar_Guinea,Xiamen_China,10304.48,13.8,31.11
ATLANTIC FORTUNE,Kamsar_Guinea,Kandla_India,6880.84,13.8,20.78
ATLANTIC FORTUNE,Kamsar_Guinea,Port Talbot_Wales,3533.18,13.8,10.67
ATLANTIC FORTUNE,Kamsar_Guinea,Mundra_India,6844.87,13.8,20.67
ATLANTIC FORTUNE,Kamsar_Guinea,Jubail_Saudi Arabia,5299.3,13.8,16.0
ATLANTIC FORTUNE,Kamsar_Guinea,Itaguaí_Brazil,3667.27,13.8,11.07
ATLANTIC FORTUNE,Kamsar_Guinea,Jingtang_China,12019.35,13.8,36.29
ATLANTIC FORTUNE,Kamsar_Guinea,Lianyungang_China,9885.23,13.8,29.85
ATLANTIC FORTUNE,Kamsar_Guinea,Krishnapatnam_India,7786.53,13.8,23.51
ATLANTIC FORTUNE,Port Hedland_Australia,Tubarao_Brazil,11300.54,13.8,34.12
ATLANTIC FORTUNE,Port Hedland_Australia,Qingdao_China,3492.58,13.8,10.55
ATLANTIC FORTUNE,Port Hedland_Australia,Caofeidian_China,3788.51,13.8,11.44
ATLANTIC FORTUNE,Port Hedland_Australia,Tianjin_China,3985.8,13.8,12.03
ATLANTIC FORTUNE,Port Hedland_Australia,Vizag_India,4327.04,13.8,13.06
ATLANTIC FORTUNE,Port Hedland_Australia,Fangcheng_China,2842.74,13.8,8.58
ATLANTIC FORTUNE,Port Hedland_Australia,Mangalore_India,4570.22,13.8,13.8
ATLANTIC FORTUNE,Port Hedland_Australia,Gwangyang_South Korea,3633.0,13.8,10.97
ATLANTIC FORTUNE,Port Hedland_Australia,Teluk Rubiah_Malaysia,2538.05,13.8,7.66
ATLANTIC FORTUNE,Port Hedland_Australia,Paradip_India,2980.8,13.8,9.0
ATLANTIC FORTUNE,Port Hedland_Australia,Map Ta Phut_Thailand,3124.28,13.8,9.43
ATLANTIC FORTUNE,Port Hedland_Australia,Rotterdam_Netherlands,10158.86,13.8,30.67
ATLANTIC FORTUNE,Port Hedland_Australia,Xiamen_China,2806.75,13.8,8.47
ATLANTIC FORTUNE,Port Hedland_Australia,Kandla_India,5385.93,13.8,16.26
ATLANTIC FORTUNE,Port Hedland_Australia,Port Talbot_Wales,10570.05,13.8,31.91
ATLANTIC FORTUNE,Port Hedland_Australia,Mundra_India,5406.14,13.8,16.32
ATLANTIC FORTUNE,Port Hedland_Australia,Jubail_Saudi Arabia,6877.94,13.8,20.77
ATLANTIC FORTUNE,Port Hedland_Australia,Itaguaí_Brazil,11221.22,13.8,33.88
ATLANTIC FORTUNE,Port Hedland_Australia,Jingtang_China,3584.64,13.8,10.82
ATLANTIC FORTUNE,Port Hedland_Australia,Lianyungang_China,3545.52,13.8,10.71
ATLANTIC FORTUNE,Port Hedland_Australia,Krishnapatnam_India,2916.5,13.8,8.81
ATLANTIC FORTUNE,Tubarao_Brazil,Qingdao_China,10480.4,13.8,31.64
ATLANTIC FORTUNE,Tubarao_Brazil,Caofeidian_China,11214.72,13.8,33.86
ATLANTIC FORTUNE,Tubarao_Brazil,Tianjin_China,12890.75,13.8,38.92
ATLANTIC FORTUNE,Tubarao_Brazil,Vizag_India,10654.01,13.8,32.17
ATLANTIC FORTUNE,Tubarao_Brazil,Fangcheng_China,10191.84,13.8,30.77
ATLANTIC FORTUNE,Tubarao_Brazil,Mangalore_India,9895.96,13.8,29.88
ATLANTIC FORTUNE,Tubarao_Brazil,Gwangyang_South Korea,13609.77,13.8,41.09
ATLANTIC FORTUNE,Tubarao_Brazil,Teluk Rubiah_Malaysia,11654.83,13.8,35.19
ATLANTIC FORTUNE,Tubarao_Brazil,Paradip_India,10965.74,13.8,33.11
ATLANTIC FORTUNE,Tubarao_Brazil,Map Ta Phut_Thailand,11961.13,13.8,36.11
ATLANTIC FORTUNE,Tubarao_Brazil,Rotterdam_Netherlands,5161.33,13.8,15.58
ATLANTIC FORTUNE,Tubarao_Brazil,Xiamen_China,10765.65,13.8,32.5
ATLANTIC FORTUNE,Tubarao_Brazil,Kandla_India,9745.46,13.8,29.42
ATLANTIC FORTUNE,Tubarao_Brazil,Port Talbot_Wales,4836.84,13.8,14.6
ATLANTIC FORTUNE,Tubarao_Brazil,Mundra_India,9704.32,13.8,29.3
ATLANTIC FORTUNE,Tubarao_Brazil,Jubail_Saudi Arabia,8049.72,13.8,24.3
ATLANTIC FORTUNE,Tubarao_Brazil,Itaguaí_Brazil,358.36,13.8,1.08
ATLANTIC FORTUNE,Tubarao_Brazil,Jingtang_China,11650.33,13.8,35.18
ATLANTIC FORTUNE,Tubarao_Brazil,Lianyungang_China,10718.5,13.8,32.36
ATLANTIC FORTUNE,Tubarao_Brazil,Krishnapatnam_India,7761.6,13.8,23.43
ATLANTIC FORTUNE,Qingdao_China,Caofeidian_China,278.65,13.8,0.84
ATLANTIC FORTUNE,Qingdao_China,Tianjin_China,304.26,13.8,0.92
ATLANTIC FORTUNE,Qingdao_China,Vizag_India,3156.62,13.8,9.53
ATLANTIC FORTUNE,Qingdao_China,Fangcheng_China,1501.69,13.8,4.53
ATLANTIC FORTUNE,Qingdao_China,Mangalore_India,3940.36,13.8,11.9
ATLANTIC FORTUNE,Qingdao_China,Gwangyang_South Korea,508.54,13.8,1.54
ATLANTIC FORTUNE,Qingdao_China,Teluk Rubiah_Malaysia,2692.8,13.8,8.13
ATLANTIC FORTUNE,Qingdao_China,Paradip_India,2806.81,13.8,8.47
ATLANTIC FORTUNE,Qingdao_China,Map Ta Phut_Thailand,2447.06,13.8,7.39
ATLANTIC FORTUNE,Qingdao_China,Rotterdam_Netherlands,6381.96,13.8,19.27
ATLANTIC FORTUNE,Qingdao_China,Xiamen_China,986.13,13.8,2.98
ATLANTIC FORTUNE,Qingdao_China,Kandla_India,3784.14,13.8,11.43
ATLANTIC FORTUNE,Qingdao_China,Port Talbot_Wales,6696.68,13.8,20.22
ATLANTIC FORTUNE,Qingdao_China,Mundra_India,3825.69,13.8,11.55
ATLANTIC FORTUNE,Qingdao_China,Jubail_Saudi Arabia,5014.2,13.8,15.14
ATLANTIC FORTUNE,Qingdao_China,Itaguaí_Brazil,11370.96,13.8,34.33
ATLANTIC FORTUNE,Qingdao_China,Jingtang_China,289.2,13.8,0.87
ATLANTIC FORTUNE,Qingdao_China,Lianyungang_China,130.17,13.8,0.39
ATLANTIC FORTUNE,Qingdao_China,Krishnapatnam_India,3532.96,13.8,10.67
ATLANTIC FORTUNE,Caofeidian_China,Tianjin_China,49.44,13.8,0.15
ATLANTIC FORTUNE,Caofeidian_China,Vizag_India,3131.34,13.8,9.45
ATLANTIC FORTUNE,Caofeidian_China,Fangcheng_China,1635.32,13.8,4.94
ATLANTIC FORTUNE,Caofeidian_China,Mangalore_India,3904.26,13.8,11.79
ATLANTIC FORTUNE,Caofeidian_China,Gwangyang_South Korea,707.72,13.8,2.14
ATLANTIC FORTUNE,Caofeidian_China,Teluk Rubiah_Malaysia,3106.48,13.8,9.38
ATLANTIC FORTUNE,Caofeidian_China,Paradip_India,2781.98,13.8,8.4
ATLANTIC FORTUNE,Caofeidian_China,Map Ta Phut_Thailand,2563.49,13.8,7.74
ATLANTIC FORTUNE,Caofeidian_China,Rotterdam_Netherlands,6106.14,13.8,18.44
ATLANTIC FORTUNE,Caofeidian_China,Xiamen_China,1220.12,13.8,3.68
ATLANTIC FORTUNE,Caofeidian_China,Kandla_India,5591.36,13.8,16.88
ATLANTIC FORTUNE,Caofeidian_China,Port Talbot_Wales,6419.04,13.8,19.38
ATLANTIC FORTUNE,Caofeidian_China,Mundra_India,3718.17,13.8,11.23
ATLANTIC FORTUNE,Caofeidian_China,Jubail_Saudi Arabia,4839.34,13.8,14.61
ATLANTIC FORTUNE,Caofeidian_China,Itaguaí_Brazil,11328.57,13.8,34.2
ATLANTIC FORTUNE,Caofeidian_China,Jingtang_China,18.92,13.8,0.06
ATLANTIC FORTUNE,Caofeidian_China,Lianyungang_China,363.4,13.8,1.1
ATLANTIC FORTUNE,Caofeidian_China,Krishnapatnam_India,3512.96,13.8,10.61
ATLANTIC FORTUNE,Tianjin_China,Vizag_India,4129.65,13.8,12.47
ATLANTIC FORTUNE,Tianjin_China,Fangcheng_China,1611.01,13.8,4.86
ATLANTIC FORTUNE,Tianjin_China,Mangalore_India,3858.15,13.8,11.65
ATLANTIC FORTUNE,Tianjin_China,Gwangyang_South Korea,752.03,13.8,2.27
ATLANTIC FORTUNE,Tianjin_China,Teluk Rubiah_Malaysia,2969.17,13.8,8.96
ATLANTIC FORTUNE,Tianjin_China,Paradip_India,4542.3,13.8,13.71
ATLANTIC FORTUNE,Tianjin_China,Map Ta Phut_Thailand,2534.88,13.8,7.65
ATLANTIC FORTUNE,Tianjin_China,Rotterdam_Netherlands,11133.0,13.8,33.61
ATLANTIC FORTUNE,Tianjin_China,Xiamen_China,1219.14,13.8,3.68
ATLANTIC FORTUNE,Tianjin_China,Kandla_India,3627.91,13.8,10.95
ATLANTIC FORTUNE,Tianjin_China,Port Talbot_Wales,6392.99,13.8,19.3
ATLANTIC FORTUNE,Tianjin_China,Mundra_India,3668.99,13.8,11.08
ATLANTIC FORTUNE,Tianjin_China,Jubail_Saudi Arabia,4790.83,13.8,14.47
ATLANTIC FORTUNE,Tianjin_China,Itaguaí_Brazil,11373.12,13.8,34.34
ATLANTIC FORTUNE,Tianjin_China,Jingtang_China,82.82,13.8,0.25
ATLANTIC FORTUNE,Tianjin_China,Lianyungang_China,374.38,13.8,1.13
ATLANTIC FORTUNE,Tianjin_China,Krishnapatnam_India,3468.08,13.8,10.47
ATLANTIC FORTUNE,Vizag_India,Fangcheng_China,2014.3,13.8,6.08
ATLANTIC FORTUNE,Vizag_India,Mangalore_India,789.08,13.8,2.38
ATLANTIC FORTUNE,Vizag_India,Gwangyang_South Korea,3611.62,13.8,10.9
ATLANTIC FORTUNE,Vizag_India,Teluk Rubiah_Malaysia,1827.88,13.8,5.52
ATLANTIC FORTUNE,Vizag_India,Paradip_India,248.46,13.8,0.75
ATLANTIC FORTUNE,Vizag_India,Map Ta Phut_Thailand,1513.98,13.8,4.57
ATLANTIC FORTUNE,Vizag_India,Rotterdam_Netherlands,5840.39,13.8,17.63
ATLANTIC FORTUNE,Vizag_India,Xiamen_China,2784.31,13.8,8.41
ATLANTIC FORTUNE,Vizag_India,Kandla_India,1118.35,13.8,3.38
ATLANTIC FORTUNE,Vizag_India,Port Talbot_Wales,6253.19,13.8,18.88
ATLANTIC FORTUNE,Vizag_India,Mundra_India,1148.95,13.8,3.47
ATLANTIC FORTUNE,Vizag_India,Jubail_Saudi Arabia,2893.44,13.8,8.74
ATLANTIC FORTUNE,Vizag_India,Itaguaí_Brazil,10956.11,13.8,33.08
ATLANTIC FORTUNE,Vizag_India,Jingtang_China,3146.8,13.8,9.5
ATLANTIC FORTUNE,Vizag_India,Lianyungang_China,4064.24,13.8,12.27
ATLANTIC FORTUNE,Vizag_India,Krishnapatnam_India,383.83,13.8,1.16
ATLANTIC FORTUNE,Fangcheng_China,Mangalore_India,2780.8,13.8,8.4
ATLANTIC FORTUNE,Fangcheng_China,Gwangyang_South Korea,1809.86,13.8,5.46
ATLANTIC FORTUNE,Fangcheng_China,Teluk Rubiah_Malaysia,1722.0,13.8,5.2
ATLANTIC FORTUNE,Fangcheng_China,Paradip_India,1704.09,13.8,5.15
ATLANTIC FORTUNE,Fangcheng_China,Map Ta Phut_Thailand,948.11,13.8,2.86
ATLANTIC FORTUNE,Fangcheng_China,Rotterdam_Netherlands,6845.91,13.8,20.67
ATLANTIC FORTUNE,Fangcheng_China,Xiamen_China,789.98,13.8,2.39
ATLANTIC FORTUNE,Fangcheng_China,Kandla_India,2960.94,13.8,8.94
ATLANTIC FORTUNE,Fangcheng_China,Port Talbot_Wales,7225.35,13.8,21.82
ATLANTIC FORTUNE,Fangcheng_China,Mundra_India,4160.19,13.8,12.56
ATLANTIC FORTUNE,Fangcheng_China,Jubail_Saudi Arabia,5177.52,13.8,15.63
ATLANTIC FORTUNE,Fangcheng_China,Itaguaí_Brazil,10310.16,13.8,31.13
ATLANTIC FORTUNE,Fangcheng_China,Jingtang_China,1654.25,13.8,4.99
ATLANTIC FORTUNE,Fangcheng_China,Lianyungang_China,1372.53,13.8,4.14
ATLANTIC FORTUNE,Fangcheng_China,Krishnapatnam_India,2337.75,13.8,7.06
ATLANTIC FORTUNE,Mangalore_India,Gwangyang_South Korea,4399.69,13.8,13.28
ATLANTIC FORTUNE,Mangalore_India,Teluk Rubiah_Malaysia,2261.56,13.8,6.83
ATLANTIC FORTUNE,Mangalore_India,Paradip_India,1135.91,13.8,3.43
ATLANTIC FORTUNE,Mangalore_India,Map Ta Phut_Thailand,2155.35,13.8,6.51
ATLANTIC FORTUNE,Mangalore_India,Rotterdam_Netherlands,6434.01,13.8,19.43
ATLANTIC FORTUNE,Mangalore_India,Xiamen_China,3560.49,13.8,10.75
ATLANTIC FORTUNE,Mangalore_India,Kandla_India,927.22,13.8,2.8
ATLANTIC FORTUNE,Mangalore_India,Port Talbot_Wales,6125.81,13.8,18.5
ATLANTIC FORTUNE,Mangalore_India,Mundra_India,929.52,13.8,2.81
ATLANTIC FORTUNE,Mangalore_India,Jubail_Saudi Arabia,2309.23,13.8,6.97
ATLANTIC FORTUNE,Mangalore_India,Itaguaí_Brazil,10188.0,13.8,30.76
ATLANTIC FORTUNE,Mangalore_India,Jingtang_China,3919.16,13.8,11.83
ATLANTIC FORTUNE,Mangalore_India,Lianyungang_China,3841.49,13.8,11.6
ATLANTIC FORTUNE,Mangalore_India,Krishnapatnam_India,444.77,13.8,1.34
ATLANTIC FORTUNE,Gwangyang_South Korea,Teluk Rubiah_Malaysia,3333.09,13.8,10.06
ATLANTIC FORTUNE,Gwangyang_South Korea,Paradip_India,3263.79,13.8,9.85
ATLANTIC FORTUNE,Gwangyang_South Korea,Map Ta Phut_Thailand,2750.35,13.8,8.3
ATLANTIC FORTUNE,Gwangyang_South Korea,Rotterdam_Netherlands,6736.22,13.8,20.34
ATLANTIC FORTUNE,Gwangyang_South Korea,Xiamen_China,1119.15,13.8,3.38
ATLANTIC FORTUNE,Gwangyang_South Korea,Kandla_India,4283.55,13.8,12.93
ATLANTIC FORTUNE,Gwangyang_South Korea,Port Talbot_Wales,7028.8,13.8,21.22
ATLANTIC FORTUNE,Gwangyang_South Korea,Mundra_India,5278.26,13.8,15.94
ATLANTIC FORTUNE,Gwangyang_South Korea,Jubail_Saudi Arabia,5521.52,13.8,16.67
ATLANTIC FORTUNE,Gwangyang_South Korea,Itaguaí_Brazil,13947.02,13.8,42.11
ATLANTIC FORTUNE,Gwangyang_South Korea,Jingtang_China,706.79,13.8,2.13
ATLANTIC FORTUNE,Gwangyang_South Korea,Lianyungang_China,458.81,13.8,1.39
ATLANTIC FORTUNE,Gwangyang_South Korea,Krishnapatnam_India,3981.56,13.8,12.02
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Paradip_India,1769.87,13.8,5.34
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Map Ta Phut_Thailand,714.78,13.8,2.16
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Rotterdam_Netherlands,7623.66,13.8,23.02
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Xiamen_China,2218.09,13.8,6.7
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Kandla_India,2933.8,13.8,8.86
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Port Talbot_Wales,8033.8,13.8,24.26
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Mundra_India,2960.51,13.8,8.94
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Jubail_Saudi Arabia,4509.85,13.8,13.62
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Itaguaí_Brazil,11840.55,13.8,35.75
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Jingtang_China,3118.96,13.8,9.42
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Lianyungang_China,2957.46,13.8,8.93
ATLANTIC FORTUNE,Teluk Rubiah_Malaysia,Krishnapatnam_India,1897.37,13.8,5.73
ATLANTIC FORTUNE,Paradip_India,Map Ta Phut_Thailand,1329.57,13.8,4.01
ATLANTIC FORTUNE,Paradip_India,Rotterdam_Netherlands,5854.16,13.8,17.68
ATLANTIC FORTUNE,Paradip_India,Xiamen_China,2460.05,13.8,7.43
ATLANTIC FORTUNE,Paradip_India,Kandla_India,2332.74,13.8,7.04
ATLANTIC FORTUNE,Paradip_India,Port Talbot_Wales,6264.74,13.8,18.92
ATLANTIC FORTUNE,Paradip_India,Mundra_India,1343.32,13.8,4.06
ATLANTIC FORTUNE,Paradip_India,Jubail_Saudi Arabia,2896.44,13.8,8.75
ATLANTIC FORTUNE,Paradip_India,Itaguaí_Brazil,8399.58,13.8,25.36
ATLANTIC FORTUNE,Paradip_India,Jingtang_China,4434.56,13.8,13.39
ATLANTIC FORTUNE,Paradip_India,Lianyungang_China,4003.0,13.8,12.09
ATLANTIC FORTUNE,Paradip_India,Krishnapatnam_India,544.68,13.8,1.64
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Rotterdam_Netherlands,7087.84,13.8,21.4
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Xiamen_China,1673.53,13.8,5.05
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Kandla_India,2617.88,13.8,7.9
ATLANTIC FORTUNE,Map Ta Phut_Thailand,Port Talbot_Wales,7491.29,13.8,22.62
